CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.360,73.514,95.045,70.321,36.078,76.347,80.728,80.109,73.916
0.333,73.059,95.023,71.766,36.174,76.364,80.969,80.027,74.449
0.343,73.456,94.421,72.102,36.021,76.341,80.991,80.474,74.081
0.246,73.530,94.531,72.129,35.975,76.863,80.383,80.505,74.128
0.309,73.587,94.900,71.404,36.419,76.100,80.703,80.507,74.431
0.347,73.718,94.303,71.139,36.092,76.452,80.847,80.501,74.046
0.250,73.072,94.550,71.482,35.947,77.165,81.027,80.482,74.341
0.325,73.576,94.276,71.358,35.855,76.530,81.252,80.031,74.468
0.337,73.718,94.843,71.823,35.720,76.674,80.353,80.351,74.517
0.244,73.469,94.524,72.216,36.065,76.451,80.970,80.657,74.784
0.292,73.081,94.522,71.230,36.425,76.589,80.198,79.780,74.420
0.284,73.271,94.863,70.959,36.403,76.506,80.417,79.285,74.398
0.272,74.037,94.622,71.806,36.017,75.938,80.485,80.377,75.130
0.350,74.167,94.297,71.472,36.308,75.949,80.333,79.909,74.295
0.246,73.259,94.384,71.314,36.291,77.299,80.257,80.204,73.973
0.297,73.588,95.276,71.273,35.834,76.671,80.805,80.237,74.071
0.365,73.683,94.753,70.726,35.662,76.408,80.517,80.710,74.414
0.229,73.486,94.285,70.872,36.107,76.708,80.868,80.062,74.507
0.319,73.334,94.115,71.463,36.351,75.612,80.808,80.508,73.609
0.308,73.774,94.326,71.763,35.962,76.882,80.732,79.927,74.161
0.296,74.017,95.058,71.166,36.375,75.762,80.726,80.303,74.343
0.374,72.600,94.715,71.244,36.151,76.655,80.308,80.198,74.633
0.272,72.946,93.548,71.856,36.000,77.413,81.003,80.322,74.731
0.229,73.743,94.540,71.269,36.309,76.521,80.993,79.652,74.271
0.364,73.655,94.129,71.121,35.835,76.320,81.075,79.625,74.173
0.346,73.682,94.775,71.254,36.260,76.710,80.936,80.090,74.189
0.262,73.440,94.058,71.040,35.955,75.972,80.247,79.660,74.761
0.358,73.985,94.715,71.376,36.097,76.810,79.993,80.573,74.168
0.309,73.916,94.017,71.191,36.181,77.178,81.211,80.415,74.235
0.361,74.741,94.445,71.735,35.906,75.463,79.877,79.902,74.434
0.277,73.853,94.648,71.449,35.592,76.524,80.164,79.589,73.861
0.286,73.540,94.587,71.472,36.290,76.653,80.926,80.619,74.259
0.332,73.665,94.715,70.641,35.917,77.083,80.033,80.484,75.150
0.290,73.878,94.432,71.178,35.980,76.409,81.105,80.903,73.973
0.317,73.717,94.622,71.314,36.312,76.289,80.230,80.498,74.187
0.307,73.660,94.599,71.023,35.891,76.200,80.590,79.465,73.055
0.317,73.727,94.056,71.735,35.858,77.035,80.089,80.562,73.747
0.277,72.978,93.914,71.964,36.222,76.334,80.687,80.397,73.929
0.303,73.179,94.300,71.322,36.030,76.797,80.332,80.286,73.820
0.344,74.355,95.245,71.716,36.383,75.914,80.886,79.673,74.363
0.277,74.042,93.574,71.038,36.278,76.566,80.355,80.548,74.211
0.341,73.776,94.307,71.049,35.801,76.728,80.121,79.942,73.855
0.322,73.214,94.788,71.988,35.381,76.585,81.334,80.102,74.220
0.338,74.064,94.238,71.333,36.149,76.271,81.656,79.961,74.291
0.336,74.003,94.173,71.467,36.045,76.587,80.712,80.692,74.088
0.339,74.256,94.899,71.900,36.156,76.927,80.605,79.976,74.359
0.244,74.050,94.653,71.144,35.949,76.788,80.688,80.376,74.491
0.331,73.858,94.450,71.016,35.975,76.110,81.258,80.506,73.875
0.201,73.307,94.363,71.225,36.052,76.672,80.944,80.856,74.948
0.347,73.887,94.286,71.593,36.045,76.364,81.001,80.238,74.179
0.393,73.649,94.775,70.598,35.720,76.356,80.010,80.589,74.195
0.292,73.062,94.624,72.057,35.920,76.589,80.558,80.489,74.334
0.269,73.055,93.762,71.439,35.435,76.498,80.572,80.718,73.765
0.250,73.426,94.505,71.469,36.081,76.419,81.137,79.952,74.298
0.336,72.627,94.685,70.947,36.163,76.093,80.753,79.957,73.769
0.276,74.363,94.733,71.489,36.219,76.009,80.817,80.095,73.687
0.345,73.641,94.741,71.785,36.283,76.806,80.611,79.897,74.204
0.295,73.434,94.448,71.562,36.302,76.261,80.606,80.889,74.251
0.281,73.472,94.617,70.938,36.032,77.276,80.625,79.768,74.494
0.336,73.305,94.871,71.663,36.266,76.758,80.624,80.112,73.748
0.361,73.404,94.843,71.645,36.114,76.094,80.578,80.183,74.081
0.377,73.880,94.646,71.397,36.685,76.718,80.791,80.452,74.147
0.326,73.001,94.098,71.608,36.848,76.849,81.032,80.776,74.239
0.319,73.239,94.346,71.213,35.991,76.494,80.198,80.126,74.436
0.319,73.612,95.153,71.546,35.835,76.602,80.821,80.361,74.948
0.259,73.437,94.311,71.419,36.154,75.864,81.392,80.119,74.253
0.347,74.401,94.235,71.693,36.019,76.201,80.324,80.546,74.247
0.292,73.487,95.075,71.278,36.165,76.473,80.631,80.421,74.297
0.270,73.868,94.127,71.226,35.883,76.379,80.777,80.272,74.445
0.321,73.285,94.258,71.281,36.191,76.835,80.190,80.571,73.466
0.281,72.933,94.652,70.992,35.753,76.255,80.279,80.759,74.505
0.302,72.930,94.988,71.240,36.009,75.829,80.899,80.276,74.318
0.340,73.082,94.898,71.027,35.732,77.074,80.676,80.191,74.541
0.336,73.747,94.484,71.403,35.911,76.725,80.848,79.861,74.063
0.241,73.524,94.511,72.041,35.677,76.780,81.332,79.992,74.185
0.275,73.816,95.206,71.796,36.083,76.006,80.888,79.723,74.034
0.301,73.165,95.025,71.201,36.151,75.899,80.345,80.911,74.190
0.280,73.189,95.065,71.482,36.044,76.555,80.768,79.925,74.247
0.231,73.540,95.014,71.590,36.075,76.588,80.445,79.977,73.583
0.323,73.054,94.694,71.157,35.758,76.638,81.014,79.662,74.042
0.334,74.024,94.540,70.692,36.076,76.505,81.002,80.496,73.740
0.263,73.534,94.477,70.961,36.565,76.332,80.961,79.940,73.622
0.353,74.299,95.002,71.352,36.497,76.264,80.394,79.868,74.226
0.287,74.025,94.213,70.554,36.215,76.947,81.022,80.962,74.403
0.302,73.400,94.620,71.486,36.020,76.697,80.769,81.070,74.212
0.212,73.399,93.849,71.326,35.980,76.192,80.985,80.298,74.120
0.309,73.594,94.152,71.476,36.239,76.655,80.842,79.907,74.313
0.303,73.402,94.604,70.788,36.328,77.041,80.543,80.203,74.115
0.342,73.015,94.813,70.182,36.406,76.758,80.811,80.730,74.435
0.227,73.316,94.899,71.308,36.116,76.558,80.576,80.006,74.292
0.281,73.504,94.709,71.384,36.123,77.279,80.928,80.377,74.811
0.211,73.097,95.588,71.782,35.705,76.399,81.084,81.165,74.742
0.370,73.100,94.743,71.226,36.031,76.511,81.160,80.413,74.290
0.324,73.946,94.478,71.015,36.766,77.251,80.696,80.351,74.577
0.273,73.362,94.428,70.840,36.053,76.194,80.660,80.441,74.790
0.348,73.229,94.533,71.948,36.260,76.969,80.691,79.772,74.108
0.252,73.346,94.243,71.849,35.916,76.592,81.297,80.157,74.391
0.298,73.519,94.949,71.178,35.985,77.028,80.638,80.355,73.560
0.233,73.491,94.677,71.607,36.183,77.014,80.474,80.555,74.065
0.294,72.969,94.079,71.692,35.789,76.400,80.542,79.462,74.852
0.289,73.227,94.588,71.568,36.083,76.722,80.638,79.997,74.616
0.351,73.237,95.231,71.467,36.053,76.345,80.109,80.007,74.237
0.328,72.654,94.415,70.590,36.072,76.440,80.936,80.557,74.276
0.287,73.014,94.811,71.645,35.556,76.074,80.707,80.898,73.447
0.347,73.203,94.343,70.530,36.051,76.494,80.301,81.161,74.084
0.380,72.698,94.519,71.173,36.324,76.473,80.414,79.964,74.499
0.208,73.706,94.081,71.751,35.950,76.271,80.554,80.007,74.063
0.290,73.771,95.344,71.307,35.599,76.456,80.087,80.371,74.251
