CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.179,39.935,57.046,35.074,6.136,33.125,36.163,34.427,29.660
0.098,40.622,57.529,34.819,6.031,33.132,36.166,34.204,29.606
0.134,40.392,57.496,34.867,5.994,33.155,36.107,34.129,29.688
0.204,40.323,56.629,35.393,6.165,32.853,35.875,33.962,29.508
0.094,40.174,57.115,35.295,5.989,32.492,35.748,34.082,29.199
0.200,40.557,57.565,34.793,5.854,33.126,35.990,34.335,28.959
0.141,41.026,56.986,34.786,6.061,32.909,35.543,34.099,29.265
0.229,40.912,57.467,35.527,5.970,33.127,36.131,34.206,28.745
0.164,40.375,56.827,34.863,5.898,33.453,36.377,34.238,28.959
0.144,40.803,57.366,35.023,5.858,33.116,35.898,34.196,29.511
0.154,40.743,57.193,34.634,5.957,33.171,35.904,33.846,29.383
0.114,40.477,56.539,35.044,5.999,32.979,36.297,33.895,29.478
0.139,40.726,57.530,34.927,5.833,33.269,35.734,33.861,29.528
0.205,40.513,57.713,34.828,6.020,33.080,36.014,33.942,29.470
0.091,40.574,57.348,34.654,6.187,32.706,36.161,34.089,29.318
0.142,40.786,57.075,34.721,5.868,32.761,35.889,34.208,29.211
0.217,40.495,57.076,34.835,6.092,33.388,36.221,34.009,29.093
0.216,40.408,56.962,35.058,6.140,33.272,35.457,34.389,29.588
0.257,41.109,57.112,35.072,6.128,33.162,35.925,34.068,29.271
0.160,40.010,57.415,35.164,6.132,33.186,35.634,34.095,29.303
0.131,40.217,57.337,35.251,6.117,33.172,35.950,34.163,29.405
0.160,40.472,57.565,34.723,5.918,33.668,35.702,33.898,29.315
0.197,40.244,57.807,34.688,5.938,33.223,35.735,34.174,29.418
0.287,39.922,57.627,34.767,6.105,33.334,35.946,34.378,29.745
0.112,40.354,57.252,34.378,6.004,32.964,35.401,33.934,29.085
0.219,40.183,57.425,34.529,5.833,32.762,35.889,34.054,29.760
0.127,40.818,57.763,35.020,5.753,33.159,36.214,33.875,29.314
0.217,40.975,57.300,34.773,6.038,33.243,36.352,34.345,29.511
0.179,40.592,57.170,34.762,6.232,32.789,36.261,34.081,29.565
0.143,40.606,56.965,35.045,5.968,33.197,35.762,34.190,29.315
0.176,40.788,56.827,35.133,5.985,33.192,36.259,34.212,29.218
0.140,40.017,57.275,34.890,5.947,33.020,36.257,33.794,28.972
0.047,40.396,57.308,35.008,5.849,32.951,35.803,34.434,29.254
0.143,40.862,57.118,34.775,6.083,32.760,36.066,34.017,29.405
0.198,40.975,56.643,34.977,6.047,33.270,36.015,34.518,29.061
0.161,40.650,57.288,34.727,5.795,33.468,35.988,34.073,29.344
0.158,40.349,57.429,34.930,5.797,33.301,35.911,34.012,29.106
0.169,40.154,58.030,34.843,5.964,33.491,36.047,33.981,29.893
0.192,40.242,57.371,34.895,5.921,33.147,35.765,33.869,29.265
0.192,40.394,57.331,35.036,6.034,33.203,36.569,34.434,29.555
0.190,40.404,57.013,34.816,6.229,33.289,36.001,34.215,29.226
0.222,40.646,56.961,34.658,6.051,33.480,36.151,34.282,29.826
0.088,40.512,57.463,34.391,5.943,32.902,36.311,33.982,29.420
0.198,41.019,57.399,35.121,6.037,33.414,35.879,34.199,29.337
0.164,40.458,57.301,35.693,5.772,32.633,35.965,34.348,29.271
0.213,40.590,57.639,34.983,6.047,33.418,36.279,34.130,29.189
0.202,40.656,57.273,35.278,6.054,33.495,36.144,33.549,29.386
0.123,40.176,57.499,34.794,5.897,33.341,36.088,34.247,29.042
0.198,40.242,57.496,35.132,6.026,33.251,36.747,34.010,29.770
0.179,40.545,57.266,34.753,5.882,33.042,35.683,34.117,29.261
0.277,41.327,57.085,35.531,6.067,32.788,36.180,34.180,29.081
0.134,40.813,57.676,35.296,5.928,33.006,36.206,34.053,29.051
0.181,40.629,57.081,35.127,6.077,33.242,36.237,33.954,29.346
0.222,40.842,56.925,34.476,5.766,33.644,35.879,34.080,29.943
0.167,40.052,56.971,35.302,5.962,33.450,36.171,33.775,29.679
