CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.083,39.700,57.670,35.587,7.356,33.255,37.268,33.503,29.796
0.003,39.753,57.165,35.680,7.344,33.280,37.409,33.264,29.679
0.094,39.684,57.637,35.434,7.424,33.232,37.622,33.742,29.956
0.057,40.317,57.995,35.123,7.298,33.217,37.345,33.311,30.031
0.007,39.660,56.845,35.234,7.492,33.127,37.115,33.173,30.235
0.098,40.038,57.195,35.811,7.563,33.025,36.984,33.491,29.923
0.080,39.395,56.891,35.648,7.437,33.088,37.220,33.610,30.004
0.105,40.007,57.788,35.674,7.558,32.933,37.208,33.419,30.005
0.057,40.028,56.906,35.615,7.359,33.471,37.106,33.490,29.949
0.007,39.731,57.144,35.152,7.362,33.750,37.547,33.475,29.851
0.103,39.944,57.595,34.903,7.321,33.131,37.195,33.256,29.973
0.027,40.391,56.897,35.088,7.418,33.209,37.126,33.348,29.821
0.103,39.985,56.725,35.324,7.394,33.445,37.458,33.576,30.088
0.092,39.889,57.041,35.439,7.448,33.125,37.299,33.099,30.186
0.051,40.136,57.542,35.148,7.628,33.118,37.485,33.491,30.004
0.092,39.790,56.534,35.750,7.409,33.262,37.119,33.840,29.879
0.060,40.180,57.570,35.587,7.600,33.336,37.025,33.359,30.381
0.063,39.692,57.565,35.511,7.607,33.056,37.634,33.793,30.533
0.044,39.911,56.530,35.950,7.299,33.291,37.618,33.838,30.123
0.050,39.931,56.995,35.757,7.396,33.414,37.455,33.431,29.921
0.046,39.505,57.303,35.392,7.514,33.142,37.083,33.380,30.097
0.043,39.852,57.997,35.116,7.570,33.243,37.316,33.205,30.173
0.032,39.093,57.403,35.309,7.452,33.238,37.296,33.260,29.717
0.055,39.798,57.209,35.621,7.368,33.523,37.634,33.508,30.157
0.094,39.822,57.378,35.300,7.381,33.626,37.645,33.481,29.535
0.054,39.763,56.906,35.433,7.619,33.053,37.142,33.762,30.048
0.047,39.773,57.535,35.503,7.628,33.185,37.413,33.775,30.244
0.050,39.968,57.628,35.850,7.376,32.839,37.136,33.512,30.357
0.116,40.260,56.693,35.759,7.488,33.170,37.543,33.527,30.044
0.046,39.616,56.903,35.718,7.396,32.999,37.715,33.493,30.216
0.076,39.867,57.107,35.443,7.374,33.188,37.520,33.545,29.876
0.102,39.786,56.670,35.271,7.559,33.202,37.247,33.335,29.844
0.064,39.871,57.116,35.895,7.346,33.333,37.501,33.259,30.114
0.032,39.102,57.344,35.583,7.572,33.195,37.379,33.476,30.122
0.053,39.729,56.947,35.249,7.582,32.952,36.877,33.441,30.214
0.044,39.795,56.996,35.379,7.440,33.191,37.086,33.472,29.819
0.014,39.815,57.068,35.444,7.371,33.703,37.434,33.041,29.471
0.016,39.362,57.179,35.549,7.572,33.387,37.239,33.316,29.892
0.094,40.017,56.784,35.130,7.411,33.338,37.172,33.856,29.880
0.086,39.814,57.236,35.630,7.638,33.121,37.052,33.552,29.919
0.004,39.517,57.280,35.805,7.574,33.540,37.459,33.545,30.107
0.012,39.848,57.193,35.473,7.361,32.622,37.394,33.363,30.241
0.090,40.107,57.237,35.738,7.343,33.512,36.735,32.937,30.102
0.021,40.009,57.749,35.359,7.526,33.414,37.093,33.390,30.129
0.037,39.742,56.744,35.855,7.278,33.069,37.325,33.478,29.614
