CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.119,40.657,57.607,36.222,7.940,34.495,38.581,34.798,31.340
0.045,41.287,58.636,36.633,8.083,34.233,38.323,34.752,31.489
0.094,40.730,58.850,36.346,7.789,33.995,38.305,34.529,31.417
0.010,40.782,57.954,36.755,7.782,34.568,38.615,35.026,31.030
0.073,41.332,57.530,36.775,7.937,34.220,37.698,35.097,31.304
0.189,41.055,58.833,36.635,8.210,34.133,39.005,34.713,31.304
0.104,40.905,57.943,35.861,8.025,33.928,38.329,35.374,30.775
0.113,40.495,58.379,36.566,8.004,34.081,38.350,35.211,31.061
0.071,41.141,58.310,36.443,8.024,34.128,38.232,34.895,31.374
0.023,41.040,58.621,36.417,7.975,34.125,38.241,34.670,31.280
0.167,40.683,58.070,36.331,8.012,34.867,38.201,34.856,31.068
0.032,40.590,58.578,36.766,7.730,34.078,38.423,34.361,30.931
0.117,40.250,59.021,36.313,7.966,34.094,37.997,34.664,31.360
0.113,40.348,58.443,36.171,8.145,34.374,38.073,35.252,31.395
0.109,40.888,57.828,36.502,7.988,34.300,38.324,34.748,31.183
0.159,41.053,58.492,36.685,7.983,34.310,38.790,35.120,31.359
0.066,40.778,58.799,36.513,7.988,34.318,38.618,34.564,31.204
0.055,41.139,58.274,36.606,7.864,33.969,38.252,34.886,31.389
0.117,41.057,58.842,36.602,7.860,34.340,37.729,34.989,30.762
0.144,40.950,58.230,36.519,7.943,34.417,38.254,34.789,31.368
0.112,40.633,58.517,36.078,7.964,34.077,38.273,35.172,31.267
0.080,40.672,58.226,36.441,8.082,34.112,38.797,34.841,31.500
0.128,40.358,58.102,36.103,7.969,34.141,38.795,35.182,31.082
0.056,40.711,58.880,36.515,7.809,34.094,38.208,34.539,31.283
0.015,40.916,58.597,36.521,7.620,34.096,38.212,34.777,31.034
0.110,40.496,58.788,36.202,8.022,33.872,38.792,34.514,31.356
0.101,40.598,58.670,36.133,7.982,34.052,38.276,34.515,30.762
0.120,40.830,58.176,36.439,8.002,34.834,39.005,34.814,31.226
0.131,40.725,59.061,36.859,8.024,33.927,37.659,34.877,31.202
0.112,40.687,58.001,36.667,7.927,34.099,38.536,34.617,31.428
0.108,40.906,58.250,36.319,7.827,33.925,38.619,35.029,31.053
0.159,41.077,58.198,36.201,7.961,34.645,38.309,34.778,31.395
0.117,41.011,58.913,36.285,8.134,34.071,38.439,34.740,31.053
0.122,41.105,58.223,36.446,7.845,34.024,38.110,34.448,31.327
0.136,40.773,58.402,37.098,7.987,34.339,38.299,35.361,31.554
0.106,40.826,57.836,36.762,8.177,34.428,38.207,35.033,31.548
0.049,40.706,58.181,36.267,7.945,33.965,38.683,35.200,31.598
0.055,41.031,57.978,36.652,7.879,34.071,38.637,34.922,31.201
0.147,40.661,58.711,36.205,8.071,33.961,38.185,34.557,31.375
0.049,41.351,58.428,36.483,8.038,34.021,38.114,35.191,31.022
0.131,41.040,57.685,36.155,8.020,34.089,38.650,35.014,31.201
0.174,40.992,58.448,36.047,8.072,34.132,38.459,34.947,30.726
0.065,40.743,58.787,36.723,7.846,34.021,37.876,34.663,30.935
0.048,40.460,58.063,36.058,7.940,34.780,38.149,34.285,31.015
0.047,40.869,58.407,36.485,8.050,34.754,38.293,34.476,31.386
0.047,40.803,58.963,36.126,7.984,34.290,38.517,34.858,31.450
0.107,41.038,57.767,36.570,8.022,34.291,38.138,34.372,31.081
0.071,41.031,58.796,36.584,8.084,34.205,38.085,35.006,31.439
0.086,40.748,58.586,36.244,8.095,34.300,38.172,34.801,31.280
0.123,41.252,58.081,36.744,8.049,33.494,38.254,35.044,31.208
0.040,40.619,58.446,36.695,8.013,33.709,38.326,34.283,31.401
0.170,41.132,58.455,36.509,8.049,34.311,38.388,35.171,31.142
0.020,40.345,59.260,36.730,8.030,34.014,38.223,34.436,31.253
0.118,41.046,58.391,36.344,7.853,34.385,37.843,34.813,31.119
0.010,40.561,58.964,36.259,8.072,34.370,38.165,34.898,31.340
0.045,40.780,58.425,36.278,7.802,33.897,38.414,34.545,31.537
0.133,40.016,58.697,36.399,8.089,34.419,37.984,34.744,31.259
0.055,40.980,58.261,36.592,7.898,34.319,38.507,34.484,31.133
0.091,40.874,58.178,36.626,8.063,34.160,38.387,34.896,31.187
0.131,41.248,58.515,36.033,8.110,34.159,38.676,34.970,31.214
0.069,40.503,58.573,36.652,7.955,34.183,38.062,34.818,31.490
0.084,41.398,58.809,36.197,7.986,34.105,38.340,35.078,30.950
0.115,41.098,58.468,36.517,7.925,33.964,38.208,35.032,31.014
0.054,40.528,58.204,36.275,7.913,34.273,38.174,34.349,30.984
0.132,41.056,58.058,36.026,7.841,34.578,37.724,34.773,31.458
0.118,40.770,58.721,36.923,7.899,34.383,38.612,34.525,30.848
0.064,40.424,57.999,36.375,7.968,34.215,38.606,34.947,31.569
0.057,40.356,58.109,36.700,7.999,34.475,38.210,35.003,31.326
0.081,40.458,58.840,36.420,7.905,34.483,38.678,34.746,31.301
0.185,40.798,59.069,36.589,8.018,34.297,38.007,34.703,30.864
0.092,40.788,57.950,36.706,8.160,34.253,37.592,34.640,31.281
0.101,41.276,58.248,36.845,7.880,34.321,38.425,35.129,31.118
0.008,40.703,58.924,36.797,7.963,34.119,38.066,34.599,31.405
0.054,40.848,58.994,36.504,8.028,33.826,38.312,34.463,31.177
0.084,40.854,58.768,36.600,8.125,34.109,38.423,35.015,31.418
0.042,40.689,58.676,36.259,8.015,34.068,38.242,35.057,31.683
0.044,40.727,58.787,36.549,7.834,34.089,38.160,34.693,31.460
0.100,41.221,58.453,36.243,8.204,34.230,37.956,34.946,31.465
0.127,40.685,58.539,36.638,7.977,34.181,38.441,34.818,31.352
0.070,40.443,58.718,36.188,8.004,34.102,38.277,34.936,31.117
0.040,41.012,58.418,36.218,7.901,34.595,38.543,34.553,31.824
0.137,40.354,58.243,36.611,8.249,34.346,38.516,34.493,31.289
0.106,40.553,58.211,36.319,7.913,34.273,38.715,34.794,31.467
0.044,40.872,58.846,36.157,7.994,34.164,38.125,34.913,31.183
0.110,40.561,58.432,36.303,7.879,34.728,38.529,35.023,31.741
0.039,41.161,58.724,36.341,7.983,34.253,38.327,34.455,31.282
0.065,40.637,58.123,36.427,8.055,34.343,37.882,34.617,31.331
0.113,40.433,58.415,36.326,7.969,33.475,38.411,34.703,31.373
0.082,40.751,57.995,36.334,8.011,34.167,38.763,34.638,31.489
0.058,40.777,58.355,36.984,8.103,34.345,38.493,34.900,31.033
0.154,40.527,58.564,36.309,8.152,34.194,38.240,34.614,31.577
0.095,41.280,58.120,36.197,7.872,34.464,38.764,35.048,31.037
0.070,40.832,58.648,36.317,7.817,34.446,38.507,34.712,31.135
0.147,40.594,58.427,36.843,7.954,34.410,38.698,34.983,31.402
0.006,40.741,57.779,36.117,7.984,34.386,37.998,34.384,31.162
0.098,41.033,58.737,36.707,7.958,33.854,37.975,34.552,31.211
