CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.177,64.344,91.087,67.127,30.232,69.586,74.434,74.276,68.965
0.199,64.861,90.512,67.308,30.445,70.344,73.794,74.531,68.356
0.205,64.684,89.686,66.360,30.093,70.573,74.286,74.205,69.002
0.232,64.197,90.176,67.327,30.426,70.193,74.168,73.542,68.734
0.190,63.968,89.876,67.217,30.228,70.286,75.442,74.399,68.383
0.254,63.492,89.857,66.789,30.251,70.621,74.118,74.214,67.683
0.263,64.062,89.960,66.525,30.272,70.324,74.431,74.361,68.717
0.280,64.120,90.517,66.777,30.509,71.097,73.865,74.716,68.833
0.257,64.256,90.467,66.600,30.587,70.178,74.069,74.170,68.444
0.291,64.659,89.831,66.873,30.401,70.277,74.942,74.496,68.167
0.242,64.528,90.411,66.814,30.470,69.918,74.330,73.837,69.225
0.299,64.741,90.915,67.019,30.130,69.720,74.273,73.888,68.599
0.278,63.672,89.897,66.974,30.627,70.395,74.071,73.709,68.548
0.199,64.294,90.810,66.922,30.422,70.613,74.336,74.242,68.445
0.234,64.587,90.399,66.282,30.191,70.294,74.433,74.169,68.405
0.244,64.149,90.358,66.450,30.532,70.557,73.557,73.525,68.548
0.232,63.722,89.702,67.563,30.350,70.427,73.747,73.844,68.915
0.261,63.853,90.551,66.079,30.752,70.071,73.668,74.073,69.193
0.257,63.397,90.222,66.935,30.011,70.396,74.228,74.354,68.931
0.250,63.739,90.178,66.211,30.318,70.639,73.946,74.196,69.145
0.164,64.713,90.694,66.632,30.433,70.122,73.877,74.503,69.321
0.262,64.197,90.609,67.273,29.731,70.148,74.349,74.253,69.068
0.318,63.869,90.510,66.999,30.574,70.540,73.321,73.465,69.254
0.282,64.810,90.031,66.484,30.526,70.175,74.104,73.732,69.029
0.251,63.855,90.268,66.277,30.115,70.023,74.968,73.607,69.224
0.216,63.362,90.053,67.345,30.213,69.750,74.823,74.172,68.644
0.275,63.679,90.461,67.014,30.352,70.169,74.984,74.769,68.833
0.315,65.003,90.351,67.576,30.228,70.267,74.098,73.767,68.510
0.378,64.194,90.542,66.814,30.374,71.385,74.640,73.637,68.328
0.289,64.103,90.271,66.443,30.509,70.478,75.190,73.957,68.906
0.251,64.858,89.664,67.537,30.321,70.424,74.515,74.670,68.623
0.202,64.493,90.054,67.045,30.312,70.034,74.704,74.443,69.203
0.134,64.090,90.392,66.744,30.722,69.882,74.162,73.839,69.212
0.310,63.746,89.939,66.376,30.925,69.961,74.301,73.913,68.864
0.261,64.404,90.006,67.117,30.390,69.996,74.859,74.027,69.556
0.221,64.388,90.594,67.064,30.498,70.397,73.416,74.373,68.667
0.255,64.107,89.999,66.489,30.649,69.801,74.598,74.377,68.718
0.320,64.022,90.197,67.213,30.590,69.506,74.603,73.601,68.848
0.274,64.194,90.157,66.310,30.233,70.549,74.201,74.606,68.318
0.251,63.966,90.356,66.738,30.400,69.980,74.556,74.489,68.178
0.291,64.269,90.396,66.780,30.146,70.372,74.381,74.810,68.386
0.286,63.657,90.573,66.137,29.986,70.161,74.401,73.784,68.336
0.216,64.572,89.815,66.853,30.572,70.370,74.419,74.156,69.231
0.208,63.343,89.975,66.653,30.748,70.540,74.275,73.460,69.020
0.332,64.580,90.470,66.912,30.540,70.415,74.314,74.163,69.261
0.197,64.158,90.124,66.958,30.342,70.744,73.561,74.028,68.551
0.245,64.516,90.001,67.196,30.252,70.044,74.027,73.411,68.684
0.305,64.034,90.009,67.059,30.369,70.202,74.164,74.288,68.712
0.286,63.906,90.154,66.581,30.504,70.129,74.184,74.117,68.837
0.295,63.782,90.379,66.449,30.395,70.675,74.403,74.650,69.033
0.274,63.595,89.545,66.875,30.322,70.524,73.955,73.818,68.473
0.234,64.526,90.232,66.917,30.762,70.452,74.758,74.622,69.104
0.261,63.826,89.881,66.967,29.957,70.096,75.310,74.322,68.552
0.189,64.292,90.358,66.988,30.506,70.503,74.345,74.054,68.495
0.211,64.726,90.212,67.230,30.828,70.187,74.817,74.036,68.190
0.264,63.976,90.018,67.139,30.126,70.194,74.806,74.208,69.231
0.245,64.152,91.036,67.590,30.267,70.162,73.896,74.291,68.677
0.250,64.446,90.292,66.858,30.453,70.102,75.045,74.184,68.930
0.256,63.786,90.059,66.699,30.211,70.185,74.360,74.327,68.704
0.220,64.246,90.768,66.875,29.828,70.054,74.374,74.303,69.327
0.199,64.157,90.596,66.782,30.479,70.806,74.107,74.234,68.536
0.247,64.276,90.048,66.219,30.350,70.443,74.199,74.187,68.904
0.212,63.412,89.852,67.312,30.220,70.116,73.505,74.183,69.028
0.233,64.424,90.539,66.477,30.481,70.005,74.419,73.806,68.722
0.251,64.022,90.010,66.458,30.238,70.557,73.683,74.501,68.517
0.191,64.696,90.757,67.176,30.522,70.289,75.083,74.027,68.959
0.233,64.422,90.456,67.205,30.171,70.236,74.699,74.818,69.429
0.265,64.164,90.015,66.610,30.331,71.014,73.971,73.471,69.147
0.274,63.506,90.114,67.160,30.805,70.263,75.252,74.140,68.801
0.273,64.890,89.562,66.738,30.660,69.744,74.952,73.816,68.900
0.318,64.159,89.262,66.483,29.874,70.012,74.834,73.345,68.386
0.192,64.517,90.204,66.859,30.302,69.797,74.518,74.017,68.058
0.301,64.669,90.495,66.767,30.041,69.999,74.203,74.049,68.196
0.260,64.794,89.462,67.249,30.567,70.399,75.047,73.935,68.342
0.312,64.197,90.417,67.098,29.997,69.695,74.381,73.870,68.832
0.333,64.419,90.442,66.715,30.294,69.874,74.621,73.334,69.314
0.286,64.327,91.051,66.382,30.396,70.046,74.509,74.286,69.249
0.269,64.140,90.066,67.187,30.497,69.458,73.999,73.787,68.985
0.387,64.644,91.187,67.216,30.173,70.086,74.439,74.203,68.670
0.136,64.373,90.521,66.562,30.579,70.495,74.216,73.729,68.892
0.340,64.473,89.889,67.091,30.345,70.776,74.291,74.673,68.674
0.172,64.046,91.033,66.864,30.153,69.996,74.531,74.042,69.029
0.243,64.609,90.241,66.457,30.355,69.840,74.759,74.568,68.250
0.228,64.717,90.842,67.044,30.511,70.618,73.770,73.294,68.675
0.219,64.115,90.332,67.237,30.072,70.167,74.253,74.673,69.191
0.226,63.955,90.429,67.413,30.414,69.907,74.720,73.672,68.613
0.265,64.559,89.777,66.824,30.417,70.064,74.346,74.046,68.760
0.273,64.199,89.526,67.151,30.480,70.625,74.354,74.560,68.612
0.162,64.437,90.267,66.999,30.542,70.177,73.663,74.513,69.567
0.239,63.917,89.077,66.670,30.367,70.672,74.180,73.678,68.255
0.251,64.430,90.586,67.035,30.466,69.444,74.296,74.028,68.682
0.328,64.337,90.035,66.979,30.390,70.591,74.475,74.261,68.425
0.159,63.340,89.559,66.410,30.127,69.557,74.244,73.790,68.337
0.290,63.970,90.942,67.112,30.349,69.825,74.400,74.403,68.393
0.239,64.213,90.116,66.283,30.167,70.213,74.140,73.645,68.522
0.218,63.975,90.327,66.823,30.162,70.626,74.342,73.921,67.678
