CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.092,39.632,56.504,34.982,7.175,32.359,36.659,32.227,29.401
0.104,39.215,56.576,34.933,7.043,32.591,36.494,33.102,28.876
0.104,39.535,56.294,35.113,7.222,32.432,36.741,33.111,29.528
0.119,39.366,56.142,35.029,7.231,32.914,36.465,32.732,29.073
0.105,39.881,56.942,34.872,7.396,32.764,36.895,32.714,29.452
0.085,39.478,56.298,34.872,7.350,32.499,36.664,32.846,29.073
0.131,39.139,55.953,35.386,7.274,32.558,36.712,32.559,29.202
0.069,39.380,56.492,34.980,7.081,32.467,36.549,32.950,29.691
0.084,39.585,56.486,35.160,7.355,32.193,37.289,32.258,29.330
0.125,39.211,56.938,34.982,7.095,31.950,36.825,32.703,29.265
0.123,39.167,55.703,35.032,7.212,32.386,36.464,32.748,29.713
0.069,39.570,56.157,34.676,7.134,32.472,36.453,32.905,29.545
0.085,39.372,56.104,35.385,7.117,32.456,36.902,32.781,29.324
0.122,39.108,56.348,34.957,7.219,32.524,36.716,32.493,29.533
0.051,38.869,56.787,35.220,7.374,32.602,36.479,32.678,28.809
0.043,39.240,56.736,35.030,6.990,31.930,36.508,32.908,29.315
0.137,39.532,55.885,35.374,7.392,32.130,36.700,32.727,29.332
0.140,39.120,56.378,34.855,7.116,32.150,36.749,32.172,29.452
0.117,39.221,56.323,34.583,7.090,32.261,36.136,32.875,29.615
0.070,38.873,56.466,35.138,7.269,32.008,36.707,32.731,28.923
0.045,38.711,56.373,34.851,7.200,32.462,36.762,32.498,29.487
0.000,39.376,56.643,35.074,7.157,32.343,36.814,32.513,29.340
0.047,38.746,57.282,35.029,7.084,32.461,36.690,32.517,29.632
0.063,39.377,56.600,35.043,7.094,32.666,36.382,32.768,29.154
0.155,39.186,56.737,35.139,6.921,32.158,37.006,32.778,29.241
0.106,39.011,56.887,35.029,7.399,32.264,36.783,32.762,29.423
0.111,39.080,56.527,35.059,7.153,32.039,36.511,33.009,29.347
0.113,39.817,56.716,34.589,7.154,32.744,36.665,32.721,29.547
0.079,38.621,57.061,35.123,7.076,32.459,36.410,32.775,29.349
0.072,38.994,56.187,34.826,7.319,32.497,36.816,32.958,29.796
0.096,39.479,56.152,35.066,7.087,32.606,37.092,31.852,29.328
0.145,39.241,57.087,35.613,7.038,32.219,36.661,32.683,29.528
0.078,39.226,56.657,34.978,7.242,32.079,36.430,32.575,29.441
0.112,39.491,56.465,35.435,7.206,32.304,36.828,32.375,29.199
0.033,39.945,56.733,35.633,7.208,32.790,36.827,33.012,29.286
0.174,39.251,56.747,35.252,7.115,32.669,36.848,32.760,29.246
0.090,39.379,56.153,34.778,7.237,32.236,36.577,32.652,29.724
0.134,38.954,56.719,35.110,7.129,32.023,36.226,32.889,29.804
0.020,39.275,56.777,35.091,7.262,32.376,36.618,32.688,29.444
0.103,39.353,56.429,34.948,7.234,31.920,36.570,32.517,29.299
0.133,39.143,56.686,35.292,7.243,32.054,36.684,32.449,29.510
0.114,39.374,56.557,34.955,7.271,32.479,36.742,32.687,29.522
0.076,38.701,56.910,35.314,7.400,32.461,37.064,32.649,29.339
0.047,38.991,56.909,34.990,7.010,32.444,36.353,32.734,29.759
0.025,40.004,56.399,35.066,7.070,32.312,37.177,33.158,29.697
0.024,39.102,56.924,35.175,7.206,32.535,36.730,32.650,29.364
0.047,38.953,56.310,34.916,7.046,32.849,36.610,32.528,29.272
0.094,39.113,56.525,34.360,7.134,32.112,36.489,32.823,29.065
0.156,39.354,56.070,35.224,7.364,31.739,36.985,32.710,29.230
0.011,39.054,57.015,34.928,7.062,32.595,36.415,32.412,29.537
0.121,38.438,56.882,34.833,7.077,32.417,36.667,32.977,29.612
0.071,39.263,56.767,35.105,7.382,32.169,36.414,32.399,29.288
0.067,39.701,56.140,35.032,7.083,32.535,36.456,32.310,29.352
0.101,39.164,56.357,35.068,7.218,32.356,36.389,33.120,29.564
0.115,39.511,56.123,35.084,7.345,32.433,36.500,32.413,29.676
0.002,38.935,55.862,34.718,7.229,32.177,36.703,32.693,29.086
0.131,38.688,56.554,35.039,7.004,32.253,36.611,32.300,29.177
0.047,39.422,56.475,35.264,7.116,32.445,36.735,32.946,29.660
0.096,39.145,56.877,35.104,7.286,32.465,36.678,32.867,29.407
0.083,39.790,56.619,35.228,7.206,32.351,36.194,32.649,29.588
0.134,39.321,56.964,34.909,7.391,32.821,36.620,32.511,29.100
0.057,39.189,56.691,34.933,7.206,32.100,37.007,32.896,29.458
0.135,39.449,56.909,34.919,7.162,32.856,36.727,32.463,29.574
0.085,39.212,56.689,34.772,7.121,32.146,36.811,32.711,29.398
0.041,38.686,56.619,35.211,7.301,32.457,36.681,33.080,29.272
0.049,39.363,56.558,34.954,7.246,32.348,36.943,32.338,29.303
0.023,39.478,56.292,35.008,7.182,32.145,36.292,32.755,29.272
0.072,39.129,57.032,35.146,7.411,32.168,36.893,33.063,28.998
0.169,39.506,56.909,35.320,7.172,32.639,36.980,32.638,29.352
0.069,39.201,56.679,34.336,7.134,32.269,36.182,32.612,29.525
0.002,39.095,56.205,34.851,7.320,32.240,36.810,32.904,29.209
0.009,39.295,56.637,35.186,7.158,32.086,36.657,32.870,29.571
0.104,39.254,56.328,34.779,7.526,32.277,36.419,32.864,29.144
0.108,39.729,56.209,35.467,7.196,31.935,36.828,32.844,29.516
0.108,39.659,56.616,35.638,7.326,32.411,36.096,32.650,29.165
0.033,39.101,56.406,34.919,7.148,32.325,36.188,32.318,29.504
0.150,39.635,56.617,35.173,6.975,32.386,36.338,33.114,29.536
0.143,38.998,56.715,34.952,7.237,32.659,36.450,33.191,29.230
0.121,38.904,56.186,35.193,7.158,32.276,36.313,32.639,29.407
0.155,39.278,56.236,35.050,7.158,32.260,36.888,32.663,29.481
0.052,39.347,56.502,35.597,7.493,32.761,36.718,32.453,29.106
0.124,39.246,57.150,34.741,7.327,31.974,36.564,32.544,29.312
0.017,39.497,56.527,35.085,7.097,32.331,36.556,32.801,29.336
0.108,39.784,56.476,34.643,7.315,32.626,36.738,32.791,29.514
0.048,39.707,56.719,35.083,7.233,32.909,36.475,32.531,29.033
0.039,39.509,57.167,35.063,7.446,32.479,36.370,32.575,29.554
0.092,39.345,56.327,35.008,7.057,32.526,35.952,32.561,29.079
0.096,39.475,56.498,35.086,6.887,32.481,36.908,32.504,29.539
0.055,39.003,56.983,35.307,7.252,32.541,36.658,32.716,29.754
0.041,39.462,56.480,35.404,7.098,32.179,36.814,32.607,29.324
0.094,39.131,56.794,35.394,7.105,32.526,36.491,32.758,29.340
0.059,39.347,56.452,35.321,7.194,32.452,36.429,32.960,29.488
0.071,38.863,56.710,35.647,7.088,32.297,36.442,32.822,29.684
0.019,38.892,56.592,34.857,7.137,32.390,36.614,32.954,29.612
0.079,39.091,55.852,34.986,7.448,32.337,37.076,32.643,29.703
0.118,39.392,56.135,34.304,7.004,32.633,36.575,32.809,29.394
0.007,39.582,56.137,35.131,7.237,32.221,36.362,32.763,29.645
0.058,39.003,56.413,34.646,7.145,32.366,36.868,33.083,29.265
0.071,39.460,56.533,35.197,7.182,32.579,36.678,32.643,29.095
