CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.103,36.122,54.096,32.331,6.122,29.385,34.342,29.292,26.436
0.085,36.549,53.486,32.357,6.371,29.272,34.309,29.020,26.282
0.003,36.370,54.364,32.157,6.098,29.283,34.170,28.988,26.195
0.036,36.219,53.880,33.009,6.173,29.330,34.248,29.233,26.311
0.060,36.161,53.457,32.461,6.273,29.265,33.920,29.388,25.970
0.045,36.536,53.989,32.398,6.296,29.611,33.629,29.442,25.484
0.061,36.709,53.818,32.257,6.111,29.783,34.151,29.238,26.295
0.047,36.374,54.179,32.764,6.281,29.190,34.387,29.152,26.474
0.066,36.172,53.957,32.734,6.173,29.097,34.059,29.205,25.867
0.104,36.507,53.514,32.225,6.396,29.406,34.319,29.370,26.023
0.011,35.941,53.910,32.616,6.267,29.172,34.123,29.286,25.984
0.040,36.207,53.972,33.058,6.354,29.467,33.704,29.241,26.262
0.035,36.343,53.586,32.720,6.084,29.028,33.954,29.332,26.226
0.022,36.302,53.643,32.533,6.079,29.534,34.711,29.322,26.115
0.017,36.616,53.293,32.460,6.071,29.495,33.874,28.806,26.263
0.020,35.808,53.596,32.423,6.219,29.381,34.001,29.603,25.803
0.033,36.355,53.609,32.458,6.018,29.405,33.837,28.719,26.088
0.009,36.048,54.098,32.761,6.151,29.356,34.147,29.432,25.969
0.090,36.883,53.019,32.214,6.214,29.578,34.096,29.378,26.254
0.010,36.262,53.461,32.645,6.238,29.706,34.246,29.388,25.856
0.030,36.251,53.442,32.798,6.265,29.512,34.441,29.678,26.213
0.111,36.633,53.964,32.365,6.136,29.452,33.754,29.465,25.770
0.007,35.954,54.032,32.694,5.974,29.082,33.961,29.528,25.920
0.104,36.639,53.600,32.792,6.088,29.028,34.267,28.887,26.246
0.066,36.138,54.294,32.700,6.298,29.374,33.970,29.151,26.260
0.071,36.167,53.205,32.274,6.117,29.231,34.033,29.328,26.362
0.018,36.069,54.189,32.632,6.286,29.277,34.016,29.736,26.249
0.022,36.014,53.670,32.564,6.097,29.267,34.286,29.229,26.125
0.123,35.927,53.731,32.518,6.174,29.806,34.040,29.547,25.907
0.012,36.742,53.668,32.759,6.157,29.390,34.357,29.639,25.960
0.037,36.713,53.927,32.940,6.355,29.713,33.893,29.305,25.904
0.044,36.116,54.069,32.549,6.297,29.626,34.049,29.340,26.318
0.029,36.603,53.207,32.194,6.101,29.881,34.339,29.378,26.116
0.001,36.602,53.455,32.623,6.348,29.713,34.366,29.417,25.913
0.090,36.353,54.070,32.607,6.139,29.656,34.399,29.200,26.458
0.078,36.034,53.736,32.576,6.339,29.502,34.214,29.348,26.193
0.011,36.415,53.397,32.717,6.254,29.945,34.150,29.573,25.579
0.024,36.218,53.776,32.327,6.264,29.844,33.858,29.515,26.118
0.008,36.334,53.982,32.709,6.276,29.149,34.350,29.067,26.301
0.031,36.161,53.397,32.462,6.350,29.213,33.966,29.531,26.058
0.045,36.138,53.319,32.475,6.391,29.359,34.025,29.295,26.505
0.126,36.680,54.277,32.500,6.409,29.799,34.447,29.357,26.041
0.050,36.138,53.599,33.012,6.201,28.937,34.388,28.761,26.042
0.007,36.252,54.279,32.553,6.365,29.830,34.397,29.469,25.908
0.075,36.297,53.372,32.416,6.322,29.172,34.611,29.239,25.742
0.024,35.750,53.782,32.494,6.210,29.452,34.087,29.184,26.439
0.001,36.276,53.938,32.357,6.161,29.702,33.772,29.464,25.940
0.048,36.906,53.046,32.396,6.400,28.942,34.343,29.303,26.326
0.119,36.312,53.403,32.593,6.470,29.363,34.560,29.559,26.501
0.085,36.597,53.394,32.901,6.286,29.450,34.419,29.256,26.219
0.011,36.429,53.565,32.321,6.136,29.211,34.078,29.608,26.038
0.089,36.098,54.148,32.261,6.226,29.349,34.094,29.032,26.075
0.054,36.181,53.398,32.470,6.122,29.881,34.004,29.330,26.479
0.004,36.447,53.621,32.655,6.304,29.184,33.949,29.104,25.920
0.020,36.361,54.141,32.744,6.178,29.143,33.675,29.433,26.422
0.032,36.392,53.186,32.786,6.316,29.475,33.898,29.483,25.958
0.068,36.268,53.475,32.609,6.173,29.549,34.371,29.342,25.977
0.048,36.319,54.249,32.264,6.307,29.355,33.966,28.919,26.251
0.031,36.162,53.924,32.742,6.180,29.675,33.752,29.501,26.203
0.048,36.447,53.648,32.835,6.241,29.835,34.149,29.112,26.342
0.051,36.194,53.609,32.690,6.345,29.407,34.042,29.448,26.229
0.040,36.155,53.665,32.567,6.251,29.580,33.953,29.070,25.815
0.083,36.539,53.850,32.823,6.169,29.333,34.260,29.186,25.916
0.055,36.140,53.962,32.284,6.440,29.172,34.121,29.341,26.014
0.062,36.170,53.848,32.636,6.052,29.241,34.343,29.501,26.530
0.009,36.579,54.292,32.784,6.319,29.645,34.219,29.511,25.998
0.116,36.415,53.252,32.200,6.137,29.626,34.488,29.733,26.047
0.069,36.556,54.156,32.508,6.091,29.604,34.083,29.552,26.282
0.034,36.471,53.972,32.726,6.327,29.705,33.829,29.340,26.257
0.029,35.971,53.488,32.836,6.134,29.658,34.153,29.662,26.031
0.096,36.388,53.931,32.521,6.118,29.906,34.161,29.423,25.918
0.007,36.185,53.661,32.561,6.208,29.554,33.895,29.197,26.465
0.071,36.329,53.959,32.870,6.121,29.469,34.167,29.100,25.867
0.042,36.270,53.883,32.498,6.279,29.237,34.228,29.437,25.779
0.081,36.337,53.685,32.605,6.468,29.498,34.069,29.337,25.780
0.093,36.355,53.798,32.596,6.370,29.591,33.998,29.249,25.965
0.024,36.734,53.378,33.014,6.268,29.486,34.150,29.391,25.814
0.099,36.379,53.661,32.231,6.200,29.331,34.194,29.166,26.047
0.097,36.372,54.620,32.136,6.281,29.572,33.428,29.314,26.298
