CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.384,41.914,59.151,36.695,8.167,35.388,38.390,36.752,31.864
0.360,42.170,59.572,36.427,7.960,35.456,38.289,36.499,31.719
0.386,41.851,59.555,37.023,8.112,35.649,38.645,35.909,31.718
0.314,42.330,59.634,36.863,7.857,35.546,38.861,36.207,32.114
0.343,42.049,59.890,36.904,8.169,35.678,39.060,36.598,32.110
0.365,42.631,58.611,37.127,8.126,35.258,39.129,36.195,31.926
0.393,42.247,59.766,36.634,8.084,35.613,38.564,36.559,32.381
0.418,42.449,59.890,37.128,8.106,35.731,38.256,36.662,32.069
0.385,42.054,59.712,37.263,8.221,35.713,39.325,36.670,31.910
0.300,42.664,59.538,37.034,8.145,35.446,38.898,37.169,32.182
0.369,41.538,59.374,36.518,8.173,35.975,38.973,36.571,31.734
0.412,42.265,59.551,36.920,8.027,35.540,38.754,36.136,31.515
0.376,42.210,59.470,37.342,8.051,36.194,38.756,36.715,31.763
0.366,42.021,59.874,36.835,8.053,35.356,38.811,36.561,31.704
0.292,41.966,60.451,37.142,8.058,35.429,39.537,36.230,32.201
0.438,42.129,58.901,36.670,8.155,35.410,39.060,36.666,32.043
0.485,41.875,59.835,36.475,7.812,35.966,38.856,36.838,31.683
0.384,42.221,59.095,37.111,7.949,35.242,39.115,36.499,31.732
0.322,42.133,59.777,37.026,7.896,36.157,38.993,36.402,31.583
0.338,41.979,59.923,36.639,8.027,35.576,38.832,36.595,31.901
0.373,42.322,59.613,36.426,8.230,35.463,38.680,36.959,31.905
0.404,42.248,59.432,36.593,7.947,35.630,38.754,36.449,31.510
0.394,42.499,58.902,36.932,8.196,35.518,38.631,36.348,31.741
0.389,41.635,59.775,36.669,8.249,36.052,38.984,36.280,31.621
0.346,42.281,58.828,36.676,7.974,35.782,38.190,36.649,31.927
0.325,42.079,59.724,36.454,7.976,35.619,39.114,36.493,32.143
0.302,42.386,60.005,37.239,8.139,35.425,38.942,37.531,31.929
0.398,42.163,59.490,36.824,8.060,35.386,38.933,36.847,31.623
0.398,42.362,59.500,36.841,8.036,35.511,38.956,37.086,31.873
0.335,42.563,59.487,37.062,7.851,35.520,38.334,36.417,31.757
0.373,41.931,59.165,36.849,8.028,35.923,39.074,36.121,31.517
0.363,42.229,58.918,36.536,7.864,35.610,38.652,36.685,32.038
0.357,42.204,59.789,36.676,7.944,35.732,38.928,36.862,31.553
0.364,42.665,59.645,36.776,8.214,35.915,38.771,36.899,31.732
0.348,42.159,59.489,36.679,8.012,35.846,39.044,36.687,31.631
0.290,42.412,60.332,37.125,8.045,35.879,38.829,36.479,32.032
0.429,42.194,59.830,36.871,8.184,35.884,39.101,36.413,32.114
0.360,42.502,59.747,37.226,8.017,36.092,38.981,36.615,31.536
0.398,42.451,59.737,36.584,8.092,35.871,38.888,36.650,31.824
0.411,42.178,60.061,37.208,8.184,35.527,38.806,36.609,31.633
0.308,42.269,60.340,36.913,7.996,35.319,39.124,36.711,31.908
0.415,42.095,59.285,37.035,8.185,35.506,39.175,36.617,31.721
0.257,42.183,59.920,37.050,8.027,35.865,39.193,36.848,31.841
0.325,42.711,59.505,36.739,8.033,35.660,39.250,36.517,31.810
0.317,42.386,59.598,36.875,7.881,35.132,38.535,36.558,31.904
0.324,42.572,59.350,36.960,8.026,35.888,39.058,36.828,32.162
0.384,42.182,59.335,36.661,8.367,35.774,38.738,36.355,31.909
0.333,42.186,59.700,37.048,7.839,35.590,39.049,36.508,31.869
0.339,41.817,59.829,36.662,7.889,35.619,38.773,36.471,32.202
0.385,42.413,59.262,36.622,8.086,35.435,38.986,36.913,31.547
0.327,42.356,59.949,36.894,8.102,35.101,39.158,36.686,32.139
0.328,42.620,59.323,36.725,7.968,35.812,38.897,36.494,31.699
0.314,42.176,59.453,37.166,8.052,35.387,39.131,36.472,31.487
0.309,42.311,59.120,37.203,8.066,35.450,38.926,36.189,32.014
0.400,41.874,59.019,37.201,8.147,35.305,39.093,36.777,31.520
0.380,42.010,59.816,36.597,8.259,35.448,39.029,36.382,31.887
0.410,42.309,59.709,36.780,7.993,35.793,38.810,36.618,31.638
0.482,42.010,58.985,36.325,8.006,35.454,38.957,36.601,31.495
0.355,42.339,59.042,36.421,8.151,35.460,38.991,36.548,32.208
0.375,42.564,59.748,37.228,8.162,35.648,38.901,36.460,31.894
0.365,41.949,59.104,37.089,8.141,35.443,39.052,36.464,32.110
0.313,42.425,59.495,36.852,8.422,35.986,38.647,36.865,32.067
0.330,42.520,59.522,36.788,8.173,36.018,38.721,36.462,31.840
0.311,42.156,59.433,36.788,7.915,35.285,38.876,36.837,32.036
0.390,42.374,60.061,36.563,8.047,35.197,38.703,36.845,31.372
0.326,41.824,59.132,36.275,7.921,35.877,38.938,37.041,31.641
0.389,42.041,59.895,37.335,8.077,35.628,38.803,36.464,31.904
0.282,42.206,59.342,37.003,8.018,35.864,38.489,36.767,31.936
0.365,42.457,59.130,36.758,8.042,35.810,38.682,36.591,32.013
0.315,42.040,59.989,37.112,8.186,35.507,39.206,36.504,31.965
0.412,42.314,59.753,36.526,8.212,35.511,38.965,36.621,31.679
0.283,42.542,59.756,36.567,7.975,35.838,38.899,36.653,31.915
0.327,41.989,59.543,37.193,7.958,35.718,39.511,36.569,31.601
0.364,41.762,59.520,37.133,8.143,35.969,39.233,36.225,32.021
0.310,42.359,59.355,37.107,8.161,35.765,39.132,36.514,31.953
