CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.006,41.731,58.744,36.352,7.419,35.259,37.728,36.021,31.480
0.126,41.932,59.202,36.562,7.485,35.617,38.054,36.160,31.008
0.150,41.897,59.259,36.145,7.721,35.529,38.051,35.987,31.642
0.239,41.470,59.363,36.456,7.758,35.007,38.503,36.520,30.775
0.059,42.061,59.394,36.880,7.948,34.960,38.152,36.031,31.182
0.161,41.951,59.173,36.443,7.637,35.455,38.104,36.120,31.299
0.143,41.413,58.597,36.512,7.643,35.092,38.329,35.667,31.653
0.157,41.475,58.904,36.768,7.587,35.329,37.795,36.538,30.964
0.026,41.929,59.493,36.520,7.553,35.316,37.715,36.098,31.057
0.138,41.673,58.897,36.752,7.704,35.266,38.442,36.085,31.261
0.218,41.887,58.726,36.046,7.502,35.463,37.768,35.872,31.444
0.071,42.066,58.576,36.773,7.723,35.026,38.261,36.185,31.250
0.137,41.808,59.143,36.491,7.714,34.852,38.100,36.139,31.430
0.244,41.720,58.928,36.665,7.689,35.180,38.178,36.200,31.124
0.159,41.912,58.851,36.614,7.629,35.340,37.932,36.320,31.278
0.206,41.730,59.159,36.653,7.629,34.958,38.194,36.024,31.015
0.236,41.693,58.681,36.713,7.534,34.943,37.646,35.950,31.165
0.144,41.750,58.874,36.409,7.404,35.003,38.084,36.289,30.988
0.121,42.052,58.625,36.812,7.783,35.378,37.849,35.780,30.985
0.171,41.838,58.765,36.296,7.564,34.730,37.805,35.780,31.034
0.209,42.097,59.211,36.137,7.691,34.728,38.156,35.776,30.819
0.129,41.793,59.540,36.450,7.561,35.112,38.123,35.596,30.966
0.157,41.711,58.850,36.744,7.693,35.293,38.106,35.587,31.207
0.143,41.903,59.237,36.434,7.504,35.244,38.090,35.677,31.209
0.127,41.730,58.709,36.265,7.869,34.636,37.829,36.257,31.262
0.125,41.602,58.797,36.283,7.573,34.964,38.382,35.948,31.192
0.206,41.791,58.954,36.119,7.757,35.271,38.244,35.867,31.530
0.192,42.321,58.781,36.381,7.429,34.974,38.195,36.199,31.193
0.106,41.934,59.236,36.613,7.628,35.051,38.275,35.608,30.836
0.256,42.013,58.738,36.572,7.719,34.686,38.251,36.213,31.068
0.167,41.704,58.894,36.162,7.667,35.404,37.707,35.992,31.397
0.244,41.447,58.926,36.595,7.550,34.990,37.999,36.022,30.828
0.109,41.653,58.853,36.269,7.589,35.381,38.317,35.851,31.348
0.198,41.648,59.290,36.471,7.560,35.217,37.901,36.075,31.389
0.164,41.785,58.914,36.622,7.637,35.242,38.096,36.182,31.316
0.062,41.484,58.879,36.561,7.808,35.271,38.355,35.903,31.296
0.182,42.129,59.188,35.938,7.671,35.153,38.131,36.005,31.510
0.357,41.789,58.983,35.968,7.754,34.945,37.669,35.982,31.430
0.152,42.087,58.374,36.387,7.712,35.337,37.851,36.253,31.517
0.140,41.655,58.821,36.629,7.528,35.183,38.018,35.995,31.939
0.152,42.001,59.648,35.700,7.638,35.562,37.865,36.004,31.800
0.164,42.000,58.810,36.289,7.643,34.916,38.073,35.789,31.428
0.155,42.172,58.918,36.454,7.833,34.684,38.089,36.077,31.062
0.140,42.001,58.253,36.446,7.403,35.100,37.989,35.867,31.137
0.041,41.767,58.560,36.188,7.495,35.188,38.035,36.276,31.719
0.185,41.822,58.833,36.359,7.678,34.955,37.978,36.246,30.896
0.210,42.206,59.076,35.974,7.701,35.137,38.548,36.149,31.208
0.216,41.967,58.856,36.719,7.729,34.968,38.556,35.432,31.089
0.154,41.110,58.856,36.857,7.819,35.862,38.238,35.931,31.358
0.181,41.615,58.962,36.093,7.855,35.065,37.694,36.262,31.641
0.131,42.304,59.198,35.999,7.739,34.749,38.314,35.789,31.330
0.146,41.571,59.264,36.329,7.556,35.114,38.320,35.834,31.474
0.135,41.924,59.189,36.611,7.829,35.079,38.204,35.787,31.560
0.177,41.713,58.700,36.067,7.783,35.153,38.033,35.831,31.723
0.194,41.673,59.583,35.803,7.582,35.240,38.107,36.683,31.340
0.212,41.857,58.891,36.522,7.747,35.102,38.175,36.158,31.480
0.209,41.399,59.184,36.706,7.545,34.872,37.960,35.964,31.183
0.114,41.753,59.017,36.484,7.620,34.866,38.046,35.645,30.932
0.182,41.740,59.539,36.140,7.695,35.031,37.900,36.376,31.428
0.233,42.046,58.711,36.290,7.728,35.478,38.024,36.069,31.082
0.083,41.888,58.430,35.855,7.512,35.192,37.908,36.128,30.979
0.165,41.271,59.238,36.314,7.631,34.864,38.385,35.981,31.351
0.170,41.961,59.224,36.155,7.583,35.283,38.529,35.890,31.334
0.115,42.190,58.833,36.333,7.646,35.230,37.811,36.157,31.143
0.136,41.853,58.585,36.292,7.490,34.988,38.039,36.162,31.381
0.221,41.603,58.964,36.324,7.566,35.245,37.817,36.226,31.223
0.165,41.855,59.150,36.275,7.863,35.420,38.095,35.930,31.032
0.195,41.805,58.544,36.580,7.643,35.426,37.996,35.392,31.653
0.090,42.045,58.625,36.857,7.667,34.914,38.017,35.585,31.702
0.203,41.835,58.636,36.606,7.791,34.926,38.238,36.139,31.072
0.168,42.176,58.997,35.890,7.444,35.480,38.511,35.633,31.328
0.160,41.926,58.904,36.265,7.595,34.903,37.912,36.010,31.181
0.173,41.856,58.585,36.122,7.710,35.196,38.035,35.920,30.962
0.234,41.650,59.324,36.273,7.750,35.536,37.809,36.388,31.901
0.132,41.457,58.775,36.378,7.807,35.496,37.639,35.739,31.130
0.158,41.829,58.690,36.344,7.748,35.695,38.473,35.665,31.168
0.151,41.793,58.471,36.426,7.762,35.230,38.342,36.711,31.513
0.169,41.640,59.055,36.375,7.402,35.486,38.335,36.216,31.507
0.086,42.122,58.935,36.512,7.572,35.405,37.616,36.041,30.991
0.184,42.023,59.212,36.394,7.706,35.120,38.002,36.360,31.366
0.192,41.731,59.375,36.548,7.514,34.630,37.957,35.718,31.238
0.197,41.735,59.092,36.555,7.474,34.595,37.697,35.748,31.338
0.136,41.787,59.211,36.444,7.395,35.769,38.602,35.826,30.913
0.250,41.779,59.099,36.397,7.587,35.089,38.039,36.106,31.495
0.114,41.775,58.721,36.405,7.514,34.788,38.303,36.240,30.999
0.050,41.692,58.706,36.247,7.624,35.020,38.068,36.191,31.099
0.121,42.019,58.822,36.154,7.707,35.548,37.634,36.255,31.202
0.209,41.916,58.884,36.297,7.616,35.397,38.046,36.225,31.118
0.173,41.758,59.251,36.404,7.686,34.915,38.322,36.422,31.442
0.168,41.705,58.985,36.284,7.662,35.179,38.396,36.314,31.473
0.127,42.220,58.609,36.561,7.657,34.984,37.755,35.519,31.049
0.071,41.769,58.997,36.348,7.627,35.565,38.237,35.741,31.240
0.151,41.826,59.068,36.148,7.799,35.217,38.208,36.020,31.351
0.116,41.421,59.135,36.520,7.525,35.063,37.899,35.290,31.743
0.197,41.621,58.965,36.682,7.609,34.953,38.646,36.320,30.993
0.114,41.820,58.191,36.397,7.900,35.056,38.374,36.385,31.441
0.117,42.204,58.472,36.430,7.489,35.230,37.917,36.052,31.444
