CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.121,39.795,56.846,34.417,5.212,32.403,34.640,33.263,28.308
0.023,40.430,56.234,33.744,5.290,32.787,34.746,33.238,28.281
0.049,40.140,56.534,33.895,5.415,32.367,34.971,33.667,28.126
0.074,40.005,56.961,33.703,5.268,32.443,34.811,33.388,28.129
0.002,39.838,57.213,34.262,5.303,32.365,34.800,33.474,28.425
0.073,40.217,56.769,34.309,5.367,32.603,34.657,33.334,28.405
0.015,39.799,56.473,34.143,5.435,32.571,35.015,33.302,28.130
0.062,39.419,56.363,34.078,5.341,31.965,34.730,33.058,28.594
0.125,39.921,56.232,33.777,5.203,32.316,34.699,33.132,28.097
0.065,39.836,56.743,34.108,5.387,31.905,34.267,32.906,28.329
0.026,40.300,56.091,34.183,5.333,31.901,34.391,33.053,28.772
0.021,40.018,56.644,33.918,5.172,32.430,34.625,33.375,28.000
0.037,39.662,56.236,33.878,5.327,32.549,35.100,33.296,28.128
0.010,39.717,56.268,34.333,5.332,32.230,34.806,33.345,28.442
0.032,39.694,57.178,34.108,5.389,32.667,34.789,33.552,28.712
0.029,39.998,56.581,34.193,5.319,31.864,35.073,33.211,28.386
0.018,39.695,56.941,34.111,5.367,32.654,35.102,33.377,28.544
0.015,39.578,56.757,34.108,5.488,32.173,34.749,33.161,28.337
0.083,40.064,56.501,34.291,5.211,32.305,34.538,33.153,28.145
0.075,39.613,56.759,33.900,5.463,32.717,34.607,33.389,28.274
0.071,39.301,56.155,34.174,5.109,32.804,34.868,33.253,27.964
0.067,39.822,56.642,34.432,5.416,32.370,34.925,33.201,28.556
0.010,39.935,56.325,34.029,5.524,32.302,35.029,33.289,28.523
0.058,39.805,56.284,34.031,5.388,32.396,35.138,33.298,28.220
0.056,39.640,56.435,33.698,5.430,32.324,34.863,33.239,28.511
0.029,40.367,56.484,34.372,5.173,32.475,34.790,33.032,28.351
0.095,39.711,56.310,34.479,5.315,32.360,35.252,33.408,28.278
0.020,39.478,56.106,34.404,5.409,32.623,34.696,33.117,28.359
0.110,40.117,56.852,33.864,5.237,32.048,34.898,33.364,28.461
0.027,40.089,56.593,34.421,5.436,32.222,34.823,33.324,28.469
0.033,39.998,56.297,34.090,5.250,32.262,34.587,32.635,28.442
0.048,39.656,56.556,33.960,5.436,32.535,34.798,33.257,28.301
0.025,39.614,56.616,34.025,5.372,32.752,34.892,33.677,28.257
0.085,39.788,56.578,34.081,5.344,32.372,34.771,33.261,28.479
0.038,39.173,56.762,33.542,5.402,32.047,34.550,33.002,28.530
0.026,39.828,57.137,33.909,5.379,31.926,34.686,33.219,28.814
0.059,40.165,56.232,33.601,5.213,32.117,34.172,33.111,28.396
0.005,39.867,56.728,33.825,5.493,32.517,34.938,33.130,28.235
0.029,39.973,56.775,34.150,5.380,32.622,34.855,33.448,28.405
0.015,40.022,57.039,34.096,5.140,32.428,34.556,33.224,28.183
0.055,39.739,56.053,33.889,5.447,32.548,34.661,33.427,28.542
0.096,39.837,56.915,34.151,5.208,32.086,34.755,33.433,28.465
0.043,40.104,56.492,33.933,5.233,32.398,34.947,32.731,28.023
0.001,39.831,56.318,33.693,5.296,32.105,34.805,33.012,28.509
0.071,40.041,56.688,33.935,5.367,32.310,35.065,32.643,28.353
0.142,39.656,56.618,34.082,5.252,32.403,34.726,33.297,28.433
