CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.021,40.177,56.428,34.536,5.759,32.613,35.129,33.885,28.762
0.080,40.151,56.423,34.258,5.722,32.776,35.552,33.789,28.945
0.120,39.773,56.704,34.315,5.785,32.801,35.677,33.445,28.622
0.139,40.415,56.257,34.202,5.875,32.846,36.040,34.060,29.223
0.028,40.400,56.516,34.652,5.907,32.715,35.773,34.138,29.271
0.065,40.109,56.918,34.267,5.710,32.584,35.680,33.532,28.689
0.076,40.107,57.119,35.110,5.741,32.708,35.794,33.808,28.341
0.053,39.717,56.482,34.536,5.786,32.882,35.937,33.712,28.612
0.082,39.636,56.690,34.575,5.872,32.856,35.615,34.116,28.734
0.022,39.809,56.699,34.619,5.870,32.586,35.509,33.704,28.802
0.048,40.167,56.185,34.827,5.852,32.843,35.484,33.603,28.955
0.036,40.396,56.751,34.214,5.854,32.216,35.419,33.809,28.750
0.079,39.605,56.392,34.460,5.824,32.992,35.205,33.745,28.851
0.135,39.840,56.853,34.278,5.704,32.803,35.848,34.464,28.648
0.086,39.998,56.336,34.486,5.552,32.350,35.703,33.653,28.933
0.176,39.804,56.372,34.266,5.644,32.467,35.374,34.130,28.640
0.099,40.289,56.455,34.255,5.632,32.468,35.587,33.678,28.847
0.032,40.204,56.553,34.654,5.930,32.386,35.838,33.534,29.040
0.051,39.751,56.949,34.652,5.831,32.515,35.866,33.783,28.666
0.114,39.894,56.719,34.481,5.778,32.570,35.404,33.562,28.902
0.017,40.303,55.690,34.353,5.742,32.255,35.605,33.890,28.765
0.113,40.188,56.652,34.482,5.709,32.226,35.363,33.116,28.580
0.046,40.333,56.594,34.533,5.465,32.503,35.407,33.694,29.139
0.117,40.165,56.191,34.997,5.760,32.749,35.768,33.718,28.986
