CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.010,40.748,57.362,35.317,6.316,33.556,36.411,34.184,29.194
0.021,41.194,57.544,34.839,6.379,33.638,36.139,34.724,29.327
0.036,40.641,57.302,34.386,6.475,33.292,36.210,34.489,29.433
0.035,40.763,58.165,35.061,6.470,33.687,36.390,34.299,29.503
0.006,40.980,57.257,35.254,6.235,33.179,36.175,34.451,29.697
0.025,40.824,58.049,35.341,6.416,33.579,36.516,34.203,29.831
0.089,40.987,56.944,34.968,6.385,32.742,36.389,34.488,29.702
0.047,40.807,57.568,34.961,6.264,33.710,36.064,34.766,29.640
0.061,40.756,57.721,34.972,6.585,33.373,36.170,34.886,29.743
0.013,40.443,57.996,34.881,6.479,33.457,36.335,34.564,29.405
0.011,40.804,57.775,34.940,6.374,33.642,36.461,34.410,29.936
0.018,40.646,57.349,35.000,6.510,33.256,36.407,34.420,29.822
0.007,40.714,57.433,34.860,6.430,33.800,36.362,34.757,29.649
0.040,40.870,57.168,35.692,6.242,33.447,36.031,35.000,29.650
0.011,41.174,57.463,35.165,6.376,33.292,36.422,34.406,29.474
0.018,40.776,57.859,35.189,6.398,32.947,35.990,34.833,29.915
0.010,40.813,56.744,34.702,6.491,33.355,36.449,34.258,29.417
0.050,40.626,57.250,34.958,6.539,33.723,36.638,34.209,29.338
0.069,40.770,57.822,34.624,6.319,33.243,36.568,34.537,29.733
0.022,41.063,57.438,35.054,6.691,33.430,36.453,34.713,29.720
0.022,40.677,57.656,35.425,6.448,33.242,36.160,34.795,29.814
0.053,40.641,56.915,34.880,6.624,33.231,36.142,34.639,29.216
0.017,40.562,57.466,35.412,6.542,33.801,36.253,34.176,29.793
0.020,40.981,57.845,35.432,6.343,33.307,36.266,34.114,29.807
0.087,40.622,57.852,35.266,6.151,33.809,36.476,34.882,29.707
0.028,40.719,58.105,35.261,6.340,33.284,36.818,34.612,29.390
0.085,40.779,57.476,35.430,6.339,33.361,36.184,35.006,29.585
0.041,40.874,57.899,35.178,6.368,33.282,36.571,34.307,29.416
0.014,40.670,57.326,34.515,6.618,33.248,36.693,34.281,29.526
0.078,40.718,57.542,34.913,6.406,34.060,36.501,34.420,29.683
0.049,40.417,57.316,35.146,6.441,33.585,36.384,34.429,29.330
0.029,40.589,58.100,34.955,6.301,33.333,36.620,34.532,29.771
0.037,40.532,57.842,34.838,6.509,33.370,36.290,34.740,29.764
0.030,40.938,57.779,34.812,6.402,33.686,36.211,34.344,29.278
0.095,41.256,57.960,34.985,6.363,33.506,36.203,34.411,29.575
0.074,41.145,57.816,34.650,6.372,33.346,36.509,34.757,29.352
0.130,40.629,57.625,34.920,6.150,33.338,36.320,34.322,29.439
0.025,40.376,57.969,34.780,6.418,33.243,36.373,33.816,29.457
0.024,40.509,57.689,35.121,6.400,33.266,36.371,34.632,29.355
0.040,40.288,57.863,35.136,6.543,33.298,36.523,34.696,29.565
0.001,40.620,57.152,34.954,6.202,33.260,36.648,34.608,29.360
0.010,40.495,57.712,34.454,6.374,33.363,36.113,34.381,29.467
0.002,40.685,57.320,34.861,6.506,33.244,36.261,34.831,29.782
0.011,40.408,57.719,34.823,6.339,33.533,36.066,34.655,29.549
0.028,41.080,57.838,34.837,6.332,33.280,36.649,34.247,29.965
0.046,40.675,58.094,35.006,6.447,33.172,36.652,34.737,29.568
0.021,40.866,57.876,34.962,6.641,33.226,36.700,34.640,29.486
0.044,40.752,57.132,35.286,6.402,33.560,36.308,34.274,30.029
0.006,40.538,57.726,34.723,6.405,33.410,36.264,34.225,29.566
0.074,40.319,57.086,35.013,6.261,33.569,36.253,34.472,29.721
0.038,40.586,57.383,34.917,6.341,33.189,36.189,34.225,29.720
0.028,40.456,57.572,35.242,6.435,33.500,36.636,34.867,29.765
0.060,40.750,57.665,34.764,6.411,33.500,36.111,34.898,29.778
0.039,40.830,57.446,34.633,6.225,33.291,36.339,34.443,29.586
0.021,40.670,56.965,34.778,6.429,33.447,36.187,34.791,29.901
0.041,40.610,57.056,35.056,6.448,33.733,36.998,34.383,29.330
0.022,41.094,57.729,34.634,6.453,33.259,36.338,34.364,29.759
0.002,40.590,57.938,35.438,6.257,33.957,36.653,34.814,29.458
0.005,40.722,57.318,35.081,6.606,33.611,36.384,33.891,29.367
0.044,40.640,57.473,34.881,6.490,33.109,36.476,34.847,29.422
0.048,40.334,57.644,35.276,6.560,33.565,35.983,34.518,29.429
0.020,40.827,57.865,34.945,6.567,33.459,35.929,34.195,29.807
0.009,40.575,57.486,34.685,6.482,33.579,36.080,34.496,29.648
0.041,40.885,57.385,35.010,6.276,33.910,36.255,34.604,29.643
0.001,40.348,57.799,34.553,6.512,33.518,36.228,34.140,29.782
0.028,40.735,57.269,35.171,6.587,33.611,36.949,34.254,28.739
0.003,40.516,57.710,34.722,6.497,32.918,36.394,34.939,29.596
0.021,41.165,57.191,34.926,6.336,33.377,36.053,34.516,29.175
0.039,41.036,57.505,35.072,6.318,33.280,36.662,34.633,29.539
0.012,41.142,57.225,35.069,6.552,33.400,36.111,34.695,29.722
0.029,40.584,57.376,35.041,6.454,33.596,36.681,35.403,29.544
0.039,40.779,57.384,35.096,6.409,33.397,36.825,34.112,29.257
0.028,41.103,57.719,34.928,6.348,33.531,36.198,34.538,29.268
0.100,40.559,57.847,35.178,6.310,33.339,36.346,34.261,29.426
0.051,40.561,56.992,35.049,6.497,33.612,36.154,34.505,29.793
0.080,41.244,57.395,34.924,6.407,33.706,36.498,34.694,29.821
0.051,40.626,57.732,34.697,6.403,33.455,36.231,34.300,29.535
0.007,40.756,57.448,34.778,6.346,33.383,36.246,34.608,29.428
0.021,40.922,57.763,35.121,6.516,33.475,36.337,34.477,30.114
0.018,40.914,57.850,35.083,6.584,33.547,36.323,34.655,29.671
0.002,40.797,57.537,35.019,6.520,33.864,36.475,34.116,29.650
0.004,40.725,57.941,35.645,6.407,33.350,36.354,34.759,29.619
0.067,40.616,57.455,35.175,6.403,33.412,36.513,34.717,29.662
0.008,40.278,57.411,34.993,6.545,33.560,36.385,34.545,28.869
0.084,40.982,57.446,34.742,6.357,33.065,36.661,34.356,29.668
0.001,40.973,57.317,35.325,6.385,33.473,36.198,34.425,29.388
0.053,40.997,57.555,34.886,6.285,33.436,36.274,34.125,29.638
