CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.317,70.822,93.076,70.791,34.479,75.146,78.673,78.595,72.278
0.301,70.492,92.884,70.227,34.257,75.005,78.158,78.881,72.188
0.353,70.421,93.166,70.089,34.364,74.473,79.044,78.676,72.446
0.308,70.810,93.225,69.812,34.486,74.971,78.461,78.868,72.340
0.295,70.849,92.873,70.108,34.100,74.519,78.697,78.681,72.650
0.384,70.396,92.673,69.731,34.496,73.979,78.591,78.751,72.592
0.326,70.436,92.774,69.937,34.139,74.605,79.240,78.778,72.205
0.420,71.627,92.143,70.651,34.180,74.290,79.086,78.374,72.784
0.401,70.203,93.120,71.155,34.691,74.553,78.581,78.444,72.534
0.305,71.084,93.165,70.413,34.382,74.697,78.659,78.752,72.400
0.302,71.042,92.678,70.549,34.340,74.867,78.422,78.149,72.744
0.264,70.757,93.654,70.262,34.315,74.660,78.660,78.406,72.714
0.285,70.415,92.503,70.156,34.299,74.173,78.733,78.290,72.616
0.358,70.397,92.335,70.015,34.418,74.961,79.796,78.435,71.822
0.353,71.035,92.364,70.313,34.374,74.761,79.556,78.694,72.201
0.290,71.550,93.735,69.958,34.460,74.906,78.959,77.840,71.798
0.289,70.854,93.039,69.872,34.385,74.632,78.567,78.887,72.493
0.315,71.022,92.866,69.858,34.225,74.779,78.185,78.061,72.021
0.382,71.317,93.690,69.889,34.559,74.649,78.390,78.883,72.563
0.263,70.755,92.896,70.258,34.082,75.326,78.489,78.719,72.071
0.404,71.185,93.026,71.061,34.149,75.765,79.312,78.116,71.816
0.315,70.952,93.260,70.158,34.283,74.655,77.843,79.123,72.664
0.364,70.681,93.389,70.066,34.212,75.026,79.169,78.418,72.425
0.389,71.213,92.532,69.678,34.343,75.256,78.759,78.843,71.545
0.341,70.580,93.057,70.211,34.196,74.314,78.767,78.474,72.572
0.378,70.654,93.534,70.694,34.269,74.699,78.733,78.243,72.107
0.360,70.880,93.169,70.438,34.431,75.046,78.694,78.253,72.793
0.304,71.118,92.779,70.122,34.610,74.074,78.955,78.420,72.295
0.315,71.067,92.993,70.148,34.189,74.428,79.337,78.637,72.233
0.277,70.941,93.143,70.261,34.416,74.352,78.616,79.033,73.054
0.286,70.662,92.842,70.039,34.590,74.114,78.856,78.568,72.753
0.367,70.878,92.747,70.858,33.970,74.877,78.536,78.302,72.615
0.359,70.753,93.021,70.046,34.073,75.017,78.087,78.868,72.439
0.312,71.419,93.052,69.924,34.114,74.915,78.485,77.973,72.431
0.357,70.094,93.208,69.956,34.147,74.960,78.880,78.751,72.253
0.344,71.480,93.268,70.102,34.451,74.536,78.624,78.494,72.093
0.347,71.270,92.889,70.164,34.164,74.302,79.389,78.591,72.461
0.353,70.607,93.876,70.253,34.571,74.695,78.371,78.862,72.417
0.346,70.864,92.484,69.808,34.266,74.304,78.635,79.030,72.516
0.398,70.675,92.906,70.301,34.727,74.880,78.824,78.144,72.702
0.316,70.592,93.119,69.534,34.612,74.684,77.868,77.607,72.022
0.262,71.355,92.837,69.925,34.641,74.744,78.223,78.563,72.037
0.357,70.781,92.442,70.173,34.159,74.972,78.566,78.850,72.649
0.380,70.740,92.598,70.744,34.409,75.454,78.319,78.906,72.722
0.271,71.105,92.926,70.312,34.751,74.548,79.012,78.000,72.512
0.376,71.155,93.085,69.801,34.382,74.575,78.485,78.368,72.904
0.241,70.840,91.941,69.751,34.456,74.980,78.493,77.764,72.506
0.346,70.353,93.241,69.415,34.412,74.702,78.553,78.572,73.108
0.303,70.675,92.360,70.403,33.901,74.726,78.735,78.090,72.140
13.359,70.044,103.901,75.515,44.954,56.732,84.043,83.527,69.997
0.345,70.552,92.916,70.212,34.356,74.614,78.494,78.354,72.908
0.357,71.410,92.967,70.193,34.524,74.497,78.468,78.786,72.074
0.426,70.679,93.476,70.785,34.049,75.469,79.454,79.302,73.221
0.385,71.324,92.952,70.337,34.112,74.117,78.122,78.484,72.566
5.804,86.813,86.357,68.190,33.666,60.510,78.029,84.532,87.455
0.356,70.238,93.501,69.916,34.643,74.554,78.560,77.974,72.504
0.288,71.319,93.181,69.934,34.358,74.519,78.668,78.287,72.883
0.237,70.757,92.642,70.103,34.387,75.373,78.410,78.282,72.464
0.313,71.430,93.145,70.155,34.670,74.626,78.800,79.054,72.721
0.306,70.665,92.818,69.971,34.572,75.050,78.722,79.361,72.281
0.278,70.840,93.172,69.852,34.568,74.710,79.064,78.725,72.883
0.265,70.764,92.725,70.402,34.487,74.927,78.645,78.460,72.062
0.315,71.385,92.561,70.385,34.490,75.055,78.394,78.270,72.738
0.373,70.868,92.907,69.633,34.498,74.595,78.345,78.675,72.631
0.343,70.829,92.660,70.150,34.288,74.259,78.527,78.241,72.387
0.268,71.252,92.804,69.877,34.584,76.170,78.511,78.613,72.346
0.379,70.583,93.333,70.031,33.549,74.188,78.504,78.683,72.313
0.261,70.643,93.223,70.059,34.899,74.717,78.835,78.607,72.706
0.404,71.001,94.091,69.825,34.523,75.354,78.678,77.592,72.597
0.300,70.257,93.339,69.880,34.409,74.923,78.634,78.204,72.763
0.300,71.297,93.112,70.299,33.937,74.572,78.697,78.848,72.662
0.326,70.550,93.114,70.179,34.040,74.373,79.202,79.166,72.223
0.436,70.729,93.202,70.341,34.316,74.898,79.097,79.138,72.901
0.342,70.508,93.235,70.128,34.179,74.501,78.501,78.372,72.007
0.276,71.344,93.531,70.006,34.228,74.555,78.651,78.506,72.693
0.393,70.897,93.093,70.232,34.788,75.270,78.314,78.655,72.498
0.211,70.724,92.771,70.350,34.309,75.515,77.670,77.926,72.638
0.304,71.300,92.381,69.821,34.269,74.403,79.300,78.656,72.775
0.381,71.574,92.165,70.182,34.355,74.822,79.227,78.955,72.296
0.309,70.771,92.706,70.412,34.439,75.077,78.347,77.848,72.494
0.297,70.382,94.106,70.045,34.464,74.116,78.090,78.566,72.020
0.320,71.273,92.760,70.330,34.567,74.725,78.770,79.183,72.509
0.341,70.962,92.294,69.537,34.219,74.762,78.692,78.326,72.536
0.263,71.049,93.116,69.948,34.096,74.345,78.638,78.251,72.581
0.258,70.295,93.169,69.950,33.829,74.478,79.137,77.963,72.969
0.298,71.480,92.821,69.399,34.122,74.872,78.955,78.753,72.285
0.392,70.740,92.773,70.097,33.700,74.686,78.988,78.380,72.128
0.245,71.031,92.442,69.764,34.305,74.591,77.783,79.445,71.960
0.375,70.384,92.972,70.136,34.537,75.133,79.040,77.872,72.330
0.366,70.954,93.923,70.655,34.738,74.298,78.144,78.069,72.686
0.316,71.128,92.799,69.865,33.985,74.373,78.476,77.962,72.433
0.313,70.585,92.923,70.051,34.816,74.313,78.571,78.373,72.925
0.337,71.260,92.901,70.502,34.414,74.482,79.277,78.443,72.318
0.249,70.977,92.760,69.933,34.015,74.722,78.901,78.252,73.274
0.369,71.410,93.782,70.016,34.110,75.019,79.016,78.713,72.519
0.297,71.054,91.959,69.638,34.302,74.646,77.481,78.939,72.501
0.384,70.678,92.458,70.245,34.520,74.584,78.989,77.991,72.356
0.335,71.177,93.292,69.523,34.076,74.804,77.963,79.387,72.884
0.331,70.924,93.672,70.034,34.334,73.967,78.368,78.735,72.625
0.404,70.462,92.531,69.229,34.450,74.914,78.967,78.735,72.841
0.291,70.382,93.488,70.004,34.259,74.615,78.373,78.282,72.154
0.425,71.494,93.593,69.618,34.371,74.640,79.094,78.915,72.496
0.336,70.686,92.941,69.988,34.194,74.657,78.067,78.930,73.205
0.285,70.474,92.860,70.331,34.330,74.672,79.319,78.705,72.621
0.332,70.693,92.771,69.876,34.191,74.735,78.517,78.747,72.372
