CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.190,37.227,54.776,33.658,6.522,30.678,35.248,31.045,27.270
0.193,37.551,54.794,33.301,6.420,30.364,35.164,30.771,27.148
0.231,37.870,54.739,33.308,6.522,30.627,35.417,30.933,27.581
0.245,37.347,54.917,33.872,6.463,30.566,34.616,31.071,27.262
0.326,37.754,54.977,33.460,6.539,30.850,35.098,30.553,27.170
0.200,37.350,55.044,33.340,6.519,30.566,35.159,30.722,27.474
0.184,37.587,55.641,33.674,6.292,30.316,34.945,31.053,27.193
0.224,37.467,54.750,33.475,6.426,31.057,34.862,30.704,27.221
0.222,37.250,55.076,33.700,6.737,30.556,34.483,30.494,27.470
0.294,37.565,54.304,33.342,6.422,30.108,34.960,30.839,27.539
0.239,37.831,54.698,33.446,6.659,30.707,35.339,31.192,27.185
0.296,37.853,54.973,33.356,6.390,30.634,35.321,31.020,27.220
0.270,37.717,55.134,33.099,6.390,30.843,35.264,30.901,27.447
0.279,38.013,55.575,33.481,6.520,31.061,35.227,30.974,27.311
0.141,37.668,54.889,33.178,6.433,30.388,35.177,30.740,27.098
0.250,37.284,54.860,33.770,6.421,30.675,35.416,31.047,27.426
0.285,37.428,54.845,33.605,6.525,30.739,34.794,30.845,27.387
0.305,37.558,54.549,33.853,6.477,30.709,35.184,30.745,27.648
0.266,37.519,54.604,33.300,6.430,30.326,34.737,30.526,27.412
0.208,37.834,54.771,33.212,6.403,30.522,35.151,30.817,27.133
0.251,38.075,55.091,33.582,6.250,30.465,35.053,30.727,27.258
0.188,37.366,54.940,32.936,6.369,30.851,35.198,31.201,27.289
0.205,37.463,54.825,33.442,6.554,30.833,34.837,30.601,27.090
0.230,37.967,55.119,33.824,6.631,30.609,34.830,31.124,27.442
0.231,37.576,54.806,33.494,6.474,30.603,35.312,31.120,27.097
0.281,37.714,55.415,33.474,6.561,30.895,34.809,30.846,27.256
0.254,37.711,54.533,33.533,6.528,30.982,34.961,30.994,27.445
