CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.109,41.339,59.320,36.763,8.284,34.454,39.181,35.387,31.981
0.165,41.287,58.490,36.787,8.022,34.496,38.883,35.763,31.924
0.152,41.405,58.934,36.690,8.239,34.759,39.092,35.370,32.100
0.140,41.640,59.003,37.165,8.317,34.325,39.050,35.560,32.090
0.183,40.879,58.608,36.845,7.937,34.398,38.899,35.079,31.731
0.075,41.229,58.862,36.632,7.967,34.548,39.298,35.439,32.019
0.053,41.670,59.193,36.555,8.333,34.700,39.051,35.905,31.989
0.219,41.685,58.961,37.121,8.087,34.526,38.857,35.508,31.900
0.147,41.764,59.283,36.849,8.039,35.091,38.587,35.050,32.114
0.130,41.396,58.735,36.874,8.215,34.253,38.868,35.278,32.623
0.103,41.471,58.903,36.792,8.246,34.947,39.055,35.429,31.934
0.142,41.471,58.618,36.683,8.188,34.993,38.542,35.216,31.980
0.184,41.309,58.630,36.426,8.183,34.368,38.961,35.145,32.266
0.110,41.531,59.041,36.867,8.111,34.755,38.795,34.907,31.850
0.099,41.191,59.035,37.188,8.240,34.637,38.913,35.448,31.772
0.107,41.294,58.800,36.906,8.362,34.679,38.724,35.567,31.784
0.100,41.281,58.648,36.515,7.990,34.831,39.169,35.328,31.834
0.055,41.511,58.963,36.944,8.209,34.313,39.003,35.169,32.460
0.034,41.047,58.887,36.990,8.389,34.617,38.437,35.220,31.849
0.080,41.647,58.688,36.800,8.153,34.039,38.307,35.339,31.580
0.135,41.706,58.107,36.376,8.148,34.309,38.904,35.576,32.122
0.102,41.893,59.045,36.736,8.157,35.226,38.757,35.222,32.421
0.160,41.571,59.354,36.895,8.001,34.690,38.798,35.299,32.170
0.079,41.733,58.883,36.778,8.122,34.333,38.750,35.027,32.020
0.199,41.541,59.093,36.703,8.085,34.412,38.640,35.269,32.302
0.099,41.539,58.900,37.008,8.372,34.455,38.767,35.350,32.001
0.104,41.531,59.260,36.770,8.289,34.913,39.090,35.602,31.592
0.092,41.405,58.493,36.443,8.268,34.898,38.977,35.096,31.629
0.152,41.390,59.133,36.653,7.972,34.570,38.641,35.290,31.986
0.066,41.013,58.595,36.713,8.336,34.394,39.425,35.376,32.197
0.124,40.830,57.963,37.186,7.983,34.313,38.991,35.059,31.817
0.126,41.017,58.968,37.540,8.013,34.917,38.987,35.608,32.053
0.016,41.521,59.183,36.691,8.044,34.552,38.415,35.595,31.541
0.104,41.205,59.188,36.991,8.091,34.088,38.918,35.410,32.510
0.189,41.598,58.981,37.046,8.114,34.628,38.273,34.923,31.991
0.053,42.231,58.698,36.660,8.269,34.533,38.800,35.123,32.012
0.062,41.255,58.508,36.893,8.110,34.396,39.037,34.986,32.243
0.137,41.635,58.878,36.816,8.066,34.724,39.284,35.257,32.075
