CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.256,74.784,94.510,71.758,36.654,77.045,80.644,80.637,75.466
0.252,74.256,95.430,72.096,36.978,77.452,81.502,81.073,74.853
0.406,74.252,94.092,71.910,37.092,77.397,81.585,81.886,75.461
0.375,75.177,95.215,71.250,37.288,76.579,81.986,81.899,74.831
0.416,75.121,94.070,71.933,37.039,76.521,81.636,80.842,75.316
0.359,75.087,94.865,71.581,36.947,77.067,81.938,80.652,74.099
0.311,74.696,94.906,71.492,36.973,77.476,81.546,81.021,74.607
0.348,74.226,94.416,71.386,37.129,77.114,81.653,81.289,74.654
0.355,74.351,95.656,71.634,36.390,77.141,81.342,81.441,74.879
0.380,74.260,95.532,71.457,36.925,77.071,81.525,81.327,74.459
0.371,74.854,95.000,71.706,36.422,76.647,82.064,81.070,74.591
0.285,74.871,95.302,71.647,36.584,77.531,81.254,81.348,73.538
0.362,74.064,95.810,71.813,36.879,77.118,81.298,81.456,75.018
0.293,74.300,95.282,72.555,37.228,76.956,81.110,80.535,75.297
0.392,75.492,94.813,71.755,36.603,77.250,81.865,81.601,74.590
0.329,75.329,94.965,71.597,36.850,77.224,81.392,81.172,74.313
0.379,74.256,94.553,71.685,36.467,77.542,81.355,81.811,74.775
0.325,74.650,94.319,71.524,37.115,77.140,81.737,80.886,75.197
0.371,75.082,95.541,71.779,36.974,76.644,81.807,81.648,74.145
0.370,74.863,94.855,71.581,36.847,77.276,81.146,81.580,75.136
0.297,74.819,95.451,71.979,37.371,77.771,81.693,81.300,75.042
0.418,74.583,95.168,71.839,36.522,77.338,81.524,81.155,74.599
0.406,75.338,95.723,71.802,36.851,77.437,81.292,81.228,75.280
0.396,74.659,95.295,72.010,36.391,77.399,81.606,81.494,74.222
0.294,74.331,94.887,71.496,37.273,77.391,81.850,80.907,74.462
0.316,74.627,95.130,71.511,37.157,77.320,81.685,81.280,74.771
0.313,74.735,95.281,71.660,37.154,77.612,81.449,81.430,74.811
0.360,74.404,94.819,71.539,36.686,77.432,81.262,81.211,74.243
0.387,74.550,95.107,71.040,37.101,76.990,81.415,81.746,75.289
0.446,74.825,94.909,72.327,36.825,76.721,81.275,80.967,74.931
0.316,74.784,94.750,71.832,37.043,77.775,82.444,81.853,74.942
0.305,74.624,95.725,71.151,37.186,76.998,81.806,81.927,74.504
0.369,75.230,93.730,71.077,36.821,77.592,82.076,81.271,74.723
0.373,74.974,95.625,71.285,36.776,77.215,81.780,80.866,74.807
0.346,74.263,94.815,71.574,37.102,77.042,81.547,81.347,74.418
0.366,74.763,95.163,72.164,36.066,77.380,81.389,81.200,74.286
0.341,74.025,95.154,72.253,36.666,76.805,81.584,81.255,74.865
0.352,75.007,95.332,72.170,36.818,76.801,81.517,80.815,75.087
0.341,74.221,94.890,70.997,37.029,77.244,81.586,80.541,74.703
0.365,75.055,94.940,71.037,37.125,77.218,81.584,81.108,74.712
0.343,74.818,94.716,72.089,36.495,77.223,81.825,81.398,74.808
0.381,74.214,94.079,71.161,36.859,77.139,81.140,81.408,74.562
0.389,74.399,95.001,72.085,36.529,76.271,80.977,81.756,74.602
0.379,74.614,95.192,70.847,36.863,77.364,81.781,81.519,74.726
0.388,75.268,95.242,71.785,37.553,77.182,82.135,80.864,74.991
