CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.188,61.620,89.603,65.428,29.048,68.255,72.452,72.586,67.376
0.100,61.435,89.362,65.758,28.525,68.406,72.554,72.178,67.282
0.186,61.801,89.468,65.268,28.716,68.130,72.448,71.723,67.068
0.181,62.252,89.680,65.653,29.025,68.382,72.272,71.532,66.651
0.123,61.623,88.769,65.375,28.893,68.606,72.873,71.851,66.241
0.120,62.087,90.014,65.633,28.500,68.179,72.932,72.541,67.050
0.150,61.649,89.863,65.406,28.984,68.434,73.035,71.966,67.180
0.240,62.166,89.384,65.254,28.466,68.193,72.200,72.142,67.675
0.176,62.428,89.006,64.848,28.671,68.906,73.713,71.348,67.310
0.178,61.488,89.790,65.791,28.250,68.224,72.426,72.276,66.773
0.168,62.164,89.721,65.272,28.638,68.311,72.405,71.848,67.434
0.136,61.810,89.183,65.589,28.414,68.737,72.235,72.346,66.659
0.249,61.865,89.645,65.438,28.676,68.520,72.152,72.024,68.052
0.142,61.432,89.554,66.132,29.014,68.364,72.926,71.329,67.385
0.267,61.964,89.359,66.045,29.107,68.268,71.802,72.641,67.263
0.123,62.091,89.701,65.526,28.711,68.699,72.427,72.231,67.287
0.232,61.524,89.692,65.611,28.618,68.634,72.343,71.698,66.888
0.223,61.921,89.324,66.128,28.934,68.882,72.615,72.017,67.202
0.168,61.753,89.973,65.903,28.722,68.277,72.483,72.486,66.914
0.289,62.117,89.858,65.674,28.769,68.150,72.782,72.146,66.607
0.144,61.763,88.830,65.014,28.646,68.677,72.895,72.089,67.537
0.166,61.796,88.620,65.099,28.915,68.497,72.798,71.788,66.846
0.224,61.986,89.792,65.521,28.254,68.276,72.636,71.366,67.065
0.170,61.794,89.504,65.597,28.552,68.398,72.213,71.808,67.338
0.183,62.620,89.600,65.748,29.053,68.733,71.943,72.076,67.163
0.172,61.436,88.801,65.549,28.513,68.997,72.381,72.347,66.991
0.167,61.547,89.355,65.434,28.520,68.933,72.720,71.697,67.600
0.209,62.324,89.437,65.267,28.564,68.749,72.208,72.149,66.769
0.231,61.873,89.866,66.047,29.019,68.159,72.149,72.110,67.207
0.195,61.570,89.229,65.473,28.398,67.779,72.536,72.087,66.747
0.175,61.873,89.757,65.720,28.443,68.477,72.772,71.689,67.194
0.225,61.571,88.934,65.601,28.709,68.473,72.325,72.432,67.117
0.116,61.840,88.849,65.460,28.853,68.360,72.088,72.313,67.420
0.255,61.863,88.865,65.508,28.661,69.212,72.445,71.528,66.694
0.215,61.318,89.745,65.670,28.732,68.236,72.720,72.403,67.059
0.157,61.598,90.163,65.273,28.766,68.644,73.543,71.579,66.796
0.077,61.192,89.064,66.177,28.735,68.405,73.148,71.741,66.996
0.174,61.647,88.339,65.200,28.736,68.476,72.371,72.335,67.629
0.205,62.023,89.513,66.165,29.209,68.458,72.723,72.329,66.918
0.231,62.029,89.781,65.605,28.844,68.350,73.282,72.028,67.280
0.222,62.010,88.645,64.945,28.679,67.894,73.062,72.258,67.575
0.176,61.861,89.065,65.287,28.477,68.876,72.685,72.289,66.866
0.096,61.542,89.494,65.338,28.727,67.907,72.250,72.059,67.201
0.220,62.180,88.920,65.333,28.753,68.150,72.728,71.862,67.269
0.188,61.598,89.403,65.520,28.517,68.741,71.879,72.177,66.984
0.163,61.880,88.618,65.862,28.664,68.232,72.761,72.326,67.364
0.219,61.927,88.514,64.862,28.228,68.406,72.640,72.141,67.042
0.193,62.207,89.282,65.049,29.106,67.905,72.088,72.242,66.377
0.152,60.967,88.996,65.392,28.568,68.675,72.374,71.954,66.611
0.098,61.205,89.477,65.646,28.827,68.033,72.797,72.410,66.676
0.255,61.981,89.179,65.679,28.765,68.129,72.207,71.869,67.338
0.148,61.778,89.618,65.749,28.762,68.476,72.248,72.891,66.361
0.111,62.092,89.856,66.543,28.863,68.850,72.270,72.114,66.820
0.153,62.011,89.989,65.415,28.994,68.077,73.129,71.628,67.217
0.323,61.487,88.598,64.919,28.704,68.674,72.391,72.798,67.512
0.192,62.227,89.671,65.134,28.826,68.285,72.418,72.305,67.700
0.091,61.679,88.995,65.426,29.310,68.530,72.734,71.614,66.732
0.091,61.849,89.298,65.233,28.374,68.805,72.028,72.430,67.214
0.203,61.930,89.110,64.773,28.932,68.564,73.007,72.491,67.114
0.137,61.582,89.738,65.750,28.588,67.848,72.802,71.776,66.657
0.148,61.109,89.348,65.220,28.662,68.783,72.784,71.564,66.874
0.041,61.670,88.983,65.552,28.564,68.222,72.428,72.635,66.839
0.175,62.066,90.314,65.522,28.804,68.715,73.290,72.111,66.778
0.213,61.519,89.487,65.380,28.175,68.467,72.522,72.994,66.848
0.216,62.156,88.861,65.467,28.434,68.638,72.952,71.961,67.014
0.187,61.561,89.642,65.024,28.750,68.512,72.925,72.309,67.753
0.157,61.617,89.708,64.871,28.746,68.189,72.986,72.823,66.828
0.156,61.945,89.842,65.919,28.672,68.077,72.011,72.035,66.768
0.203,61.796,89.462,64.737,28.609,68.005,72.644,72.344,67.075
0.175,61.668,90.510,65.734,28.607,68.846,72.456,71.661,67.382
0.166,62.041,88.831,65.741,28.478,68.205,72.334,72.500,67.553
0.207,61.921,89.844,65.584,28.817,68.556,73.059,71.667,67.106
0.148,61.441,88.896,65.351,28.877,68.281,72.737,71.452,66.384
0.200,61.478,89.674,65.470,28.925,68.358,72.913,72.359,66.762
0.142,61.982,89.345,66.405,28.912,68.549,72.227,72.246,66.769
0.262,61.450,89.626,65.509,28.953,68.090,72.278,72.047,67.390
0.208,61.359,89.260,65.947,28.737,68.619,72.368,71.516,66.986
0.177,61.466,89.852,65.218,28.525,68.691,72.533,72.386,66.820
0.177,61.721,90.001,65.367,28.325,69.394,73.201,72.189,67.190
0.298,62.310,90.231,65.371,28.581,68.068,72.569,71.977,66.774
0.152,61.471,89.177,66.234,28.400,68.091,72.370,71.849,67.304
0.097,61.683,89.177,66.271,28.471,68.373,72.961,72.030,67.387
0.245,61.269,88.974,65.593,28.782,67.743,72.016,72.184,67.129
0.249,62.095,89.352,64.784,28.945,68.387,72.495,71.894,66.287
0.145,62.592,89.410,65.942,28.886,68.855,72.589,72.129,67.183
0.125,61.571,89.313,65.105,28.930,67.845,73.033,72.082,66.023
0.202,62.300,88.949,65.401,28.611,67.687,72.425,71.947,66.953
0.202,61.780,88.837,66.008,28.593,68.699,73.160,71.560,67.201
0.235,62.059,89.743,64.724,28.807,69.379,71.860,71.918,67.255
0.198,61.278,89.425,65.252,28.749,68.021,72.637,72.674,67.425
0.068,61.884,89.953,65.667,28.962,67.856,73.028,72.711,66.527
0.150,61.267,89.726,65.596,28.038,68.426,73.047,71.643,67.186
0.201,61.282,89.422,65.889,28.465,68.187,72.395,72.578,66.859
0.188,62.143,89.461,65.515,28.417,68.465,72.450,72.088,67.440
0.237,61.808,89.722,65.812,28.573,68.373,72.500,72.276,66.969
0.239,61.958,88.877,65.308,28.552,68.423,72.581,71.508,66.775
0.211,61.121,89.194,65.521,28.726,68.730,72.940,71.783,66.992
0.172,62.016,89.261,64.786,28.740,68.391,72.063,71.917,66.496
0.176,61.619,89.525,66.005,28.913,68.357,72.647,72.617,66.686
0.217,61.910,89.702,65.209,28.602,69.384,72.601,73.072,66.614
0.181,61.903,89.408,65.898,28.647,68.554,72.843,72.506,66.694
0.159,61.894,88.397,65.721,28.661,68.305,72.654,71.867,66.812
0.185,61.770,89.403,65.646,28.884,68.417,72.732,72.209,66.915
0.178,61.491,89.024,65.326,28.636,67.268,72.019,73.063,66.630
0.192,61.612,89.506,65.264,29.062,68.801,72.068,71.794,67.415
0.217,61.414,88.598,65.666,28.512,68.261,72.290,71.692,66.840
0.189,61.559,89.197,65.116,28.773,68.467,72.624,72.292,66.635
0.188,61.515,89.925,66.005,28.770,68.122,72.370,72.510,66.725
0.133,61.987,88.288,65.347,28.352,68.979,72.646,72.946,66.884
0.138,61.643,90.046,65.031,28.421,68.126,73.034,72.544,66.905
0.216,61.585,89.721,65.364,28.670,68.866,73.354,72.377,67.030
0.226,61.937,89.004,65.844,28.631,68.631,72.313,71.955,67.190
0.200,61.995,89.237,65.633,28.404,68.164,73.108,72.132,67.452
0.160,61.661,89.469,65.901,28.446,67.756,72.267,71.759,67.043
0.156,62.049,88.417,65.490,28.501,67.554,72.204,72.186,67.173
0.087,62.062,89.629,64.973,28.591,68.111,72.506,72.252,66.962
0.193,61.873,89.339,65.289,28.540,68.040,72.483,72.060,66.935
0.183,61.734,89.532,65.730,28.647,68.461,72.529,72.653,67.272
0.234,61.150,89.568,65.739,28.714,68.231,72.385,72.352,67.287
