CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.478,62.590,89.230,66.168,29.468,68.946,72.727,72.963,67.069
0.301,62.605,89.748,65.899,29.563,69.360,72.886,73.574,67.657
0.406,62.921,89.700,65.674,29.059,69.315,73.804,72.280,67.664
0.317,62.664,89.973,65.898,29.393,69.558,73.916,72.967,67.888
0.423,63.387,90.200,66.447,29.001,69.696,73.514,73.336,67.794
0.422,63.199,89.249,65.866,29.174,69.690,72.992,72.749,67.725
0.497,62.840,89.000,66.521,30.126,68.873,73.263,73.027,67.201
0.339,63.166,89.472,66.240,29.534,69.412,72.567,73.095,67.777
0.448,63.611,89.818,66.320,29.553,70.110,73.345,72.907,67.937
0.448,62.612,89.827,65.792,29.349,69.192,73.254,73.500,67.787
0.369,63.039,89.133,66.077,29.026,69.777,72.772,73.567,67.807
0.407,62.573,88.876,65.458,29.218,69.055,73.704,73.321,68.190
0.435,62.828,89.741,66.528,29.335,70.029,73.876,73.257,67.585
0.393,62.849,89.299,66.610,29.264,68.665,73.353,73.211,67.971
0.342,63.073,88.818,66.628,29.273,69.572,73.379,73.146,67.736
0.395,62.672,88.561,66.170,29.323,69.656,73.189,73.372,67.757
0.400,62.778,89.145,65.784,28.965,69.466,72.770,73.148,67.424
0.499,62.687,89.538,65.986,29.726,69.519,73.203,73.215,67.765
0.348,63.286,89.714,66.326,29.634,69.298,73.456,72.875,67.518
0.309,62.977,89.938,66.767,29.364,69.333,73.683,73.025,67.438
0.484,62.571,89.904,66.350,29.207,69.416,73.243,73.638,67.968
0.445,63.149,89.370,66.418,29.176,69.730,73.589,73.533,67.493
0.399,63.504,89.891,65.852,29.366,69.377,73.381,73.452,68.008
0.462,62.123,89.938,65.803,29.505,68.731,73.297,73.711,66.661
0.422,62.711,88.896,65.949,29.448,69.833,74.067,73.306,67.597
0.381,62.804,89.562,65.975,29.277,69.508,73.462,73.133,67.608
0.365,62.785,90.185,66.228,29.225,69.310,73.022,73.454,67.954
0.401,62.681,89.746,66.275,29.277,69.437,73.546,73.472,67.429
0.408,63.185,89.487,66.349,29.350,69.645,73.578,73.098,67.556
0.458,63.297,89.203,66.304,29.532,69.175,73.946,73.607,68.473
0.414,62.996,89.936,65.820,28.905,68.815,73.323,73.397,67.131
0.422,62.951,89.347,66.419,29.311,68.917,73.644,73.184,67.927
0.361,62.439,89.070,65.789,29.503,69.593,73.403,72.715,68.310
0.314,63.357,89.642,66.595,29.205,69.224,73.178,72.893,67.932
0.463,62.679,89.190,66.212,29.058,69.603,73.752,73.085,67.693
0.453,62.706,88.787,65.848,29.261,69.570,73.774,72.905,67.531
0.407,62.962,88.834,65.557,29.693,69.974,73.443,73.424,68.158
0.360,62.685,89.807,66.698,29.623,69.525,73.538,72.732,68.119
0.482,62.959,89.716,66.486,29.552,69.202,73.708,72.995,67.735
0.365,62.776,89.167,66.141,29.616,68.965,72.942,72.819,68.008
0.295,62.840,89.840,65.833,29.027,69.545,73.394,72.817,67.763
0.419,63.130,89.779,66.320,29.660,69.052,73.034,72.702,68.073
0.362,62.836,89.298,66.499,29.651,70.006,72.373,73.462,67.853
0.513,61.998,89.493,65.892,29.348,69.506,73.594,72.698,67.723
0.442,62.789,89.118,66.732,28.916,69.459,73.078,73.491,67.592
0.385,62.983,89.475,66.762,29.644,69.437,73.916,74.048,67.398
0.393,62.787,89.540,66.506,29.055,69.394,72.822,73.569,67.622
0.392,62.568,89.585,66.061,29.580,69.858,73.079,73.155,67.671
0.357,62.995,90.211,66.390,29.419,69.198,73.959,73.289,67.088
0.369,62.847,89.253,65.883,29.136,69.596,74.222,72.882,68.240
0.467,62.730,89.767,66.488,29.497,69.272,73.116,73.251,67.745
0.451,62.688,90.065,66.288,29.625,69.455,73.581,73.196,67.581
0.527,62.492,90.306,66.619,29.136,70.113,73.983,73.166,67.813
0.353,63.092,89.445,66.050,29.625,68.869,73.391,73.040,68.111
0.366,63.195,89.259,66.569,29.229,69.708,72.946,72.992,68.188
0.412,62.633,89.401,66.761,29.601,69.622,73.198,73.015,67.843
0.465,63.171,90.379,67.371,29.428,69.255,73.199,72.772,68.444
0.459,62.928,89.472,66.307,29.174,68.907,73.461,72.943,67.798
0.466,62.850,89.335,66.005,29.548,68.620,73.380,73.086,67.401
0.401,62.675,89.782,66.200,29.451,69.861,73.839,72.978,67.785
0.426,62.708,90.108,65.611,29.427,69.535,73.413,73.478,67.352
0.343,63.343,89.795,65.602,29.701,69.327,72.823,72.794,66.844
0.391,62.783,89.548,66.536,29.398,69.681,73.322,73.400,67.907
0.435,62.953,89.332,66.131,29.452,69.404,73.572,73.106,67.241
0.467,63.737,89.755,66.192,29.567,68.764,73.884,72.748,67.322
0.419,62.975,89.645,66.112,29.632,69.457,73.931,73.084,68.139
0.453,62.597,89.680,65.740,29.502,69.246,73.509,72.838,67.588
0.393,63.387,89.188,66.721,29.150,69.030,73.484,72.884,67.124
0.412,62.897,89.836,66.798,29.526,69.207,72.738,73.232,67.911
0.427,62.630,88.745,66.766,29.429,69.299,73.526,73.198,67.714
0.441,63.147,89.108,66.047,29.629,69.633,73.290,73.433,67.772
0.469,62.393,89.765,65.756,28.991,69.174,73.719,73.668,68.267
0.475,63.061,89.404,66.277,29.456,69.546,73.185,73.623,68.231
0.462,63.349,89.677,66.251,29.788,69.751,73.074,72.891,67.957
0.360,63.193,89.525,66.004,29.786,69.582,74.035,73.238,67.778
0.422,63.114,89.119,66.545,29.137,68.903,73.229,73.589,67.479
0.399,63.555,89.813,66.279,29.151,69.356,73.329,73.402,67.153
0.397,63.189,89.302,66.429,29.513,69.513,73.147,73.085,66.987
0.408,62.720,89.145,65.970,29.390,69.519,73.189,73.871,67.550
0.415,63.494,89.219,66.053,29.353,69.651,73.447,72.902,67.877
0.371,62.455,88.856,66.301,29.318,69.596,73.496,73.275,67.972
0.382,62.851,88.607,65.969,29.260,69.523,73.448,73.321,67.997
0.440,62.934,89.752,65.469,29.035,69.170,73.351,73.546,68.102
0.422,62.612,89.850,66.108,29.372,69.529,72.920,72.325,68.156
0.446,63.062,89.788,66.371,29.410,69.555,73.633,72.906,67.948
0.420,63.088,89.253,66.202,29.524,69.513,72.807,73.229,67.304
0.468,62.801,89.456,65.970,29.134,69.076,73.043,73.359,67.362
0.418,62.743,89.890,65.534,29.406,69.593,73.397,73.223,67.646
0.363,62.740,89.468,66.430,29.346,69.039,73.496,73.074,66.993
0.380,63.332,89.477,65.856,29.548,69.322,73.892,73.108,67.732
0.325,63.067,89.557,65.977,29.067,69.468,73.108,73.358,68.001
0.423,62.852,89.474,66.348,29.185,69.325,73.581,72.852,67.993
0.333,62.731,89.056,66.491,29.520,69.332,73.453,73.022,67.746
0.500,62.579,89.527,66.399,29.263,69.100,73.285,72.683,67.309
0.340,62.920,88.940,66.277,29.198,69.251,73.481,73.048,67.515
0.380,62.819,89.645,66.297,29.293,69.804,73.092,72.564,67.377
0.384,62.488,89.105,66.594,28.715,69.615,72.817,73.569,67.883
0.475,62.623,89.467,67.000,29.797,69.864,73.765,74.125,67.675
0.417,62.941,89.084,66.293,29.528,69.937,72.818,73.358,68.066
0.450,62.413,88.884,66.742,29.687,69.299,72.952,72.638,67.451
0.424,63.029,89.071,66.466,29.419,69.324,73.401,72.769,68.295
0.425,62.579,89.821,66.013,29.459,69.244,73.185,73.657,67.620
0.376,62.694,89.006,66.224,29.102,69.890,73.457,73.172,68.121
0.427,62.932,89.729,66.151,29.197,69.986,73.198,73.341,67.446
0.502,62.650,89.716,66.370,29.860,69.490,73.999,73.569,67.741
0.409,62.525,90.121,66.373,29.330,69.492,73.952,72.351,67.729
0.423,62.917,89.263,66.195,29.571,68.997,73.075,73.028,67.611
0.510,62.688,89.787,65.954,29.206,69.808,73.338,72.662,67.871
0.420,62.757,90.108,65.887,29.134,69.356,73.649,73.154,67.879
0.404,62.672,89.747,65.877,29.285,69.311,72.948,72.927,67.981
0.415,62.895,89.629,65.971,28.819,68.828,73.188,73.086,67.864
0.473,62.579,89.315,66.317,29.328,70.144,73.915,73.873,67.564
0.462,62.729,89.332,66.536,29.502,69.347,73.641,72.874,68.239
