CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.092,39.473,56.862,34.048,5.603,32.375,34.924,33.722,28.699
0.003,39.731,56.643,34.018,5.617,32.375,34.932,33.311,28.581
0.093,39.805,56.866,33.814,5.615,32.444,35.591,33.367,28.489
0.107,39.884,56.615,34.112,5.544,32.682,35.499,32.945,28.388
0.033,40.073,56.418,34.140,5.717,32.022,35.081,33.435,28.875
0.029,40.021,56.240,34.319,5.772,32.108,35.180,33.243,28.504
0.091,39.745,57.150,33.926,5.611,32.025,34.474,33.327,28.822
0.065,40.103,57.022,34.090,5.842,32.423,35.445,33.403,29.039
0.027,39.791,56.843,33.759,5.661,32.172,35.393,33.359,28.265
0.077,39.712,56.336,34.319,5.556,32.392,35.312,33.233,28.678
0.058,40.479,57.226,33.779,5.673,33.052,35.545,33.360,28.666
0.054,39.883,56.774,33.775,5.691,32.459,35.135,33.515,28.898
0.011,39.846,56.401,34.053,5.553,32.385,35.561,33.716,28.988
0.035,40.091,57.238,34.371,5.632,32.650,35.389,32.725,28.721
0.036,39.727,56.570,34.011,5.628,32.246,35.450,33.710,28.624
0.035,39.949,56.602,33.849,5.638,32.728,35.181,33.262,28.561
0.048,40.023,56.830,34.099,5.720,32.527,35.617,33.068,28.254
0.075,40.147,56.763,34.249,5.630,32.606,35.433,33.573,28.459
0.051,39.859,56.755,34.033,5.580,32.526,35.412,33.358,28.626
0.055,40.097,56.874,33.870,5.704,32.429,35.135,33.415,28.779
0.023,40.025,56.734,34.446,5.699,32.358,35.474,33.244,28.974
0.015,39.920,56.667,34.005,5.461,32.496,34.941,32.884,28.750
0.072,39.997,56.699,34.067,5.917,33.137,35.426,33.344,28.494
0.046,40.180,56.295,33.918,5.797,32.066,35.235,33.237,28.453
0.005,39.791,56.903,33.744,5.729,32.590,35.260,33.962,28.294
0.012,40.104,56.772,34.048,5.607,32.556,34.932,33.425,28.278
0.012,39.945,57.107,33.675,5.893,32.252,35.246,33.167,28.849
0.070,39.929,56.424,34.181,5.637,32.189,35.203,32.957,28.451
0.005,39.953,56.590,34.275,5.544,32.562,35.347,33.558,28.690
0.032,39.871,56.407,34.025,5.587,32.200,35.248,33.325,29.066
0.055,40.007,56.767,34.194,5.675,32.460,35.565,33.169,29.196
0.059,39.854,56.795,34.618,5.693,31.842,35.082,33.159,28.593
0.060,40.081,56.892,33.991,5.627,32.272,35.355,32.982,28.632
0.075,39.737,56.480,34.286,5.723,32.450,35.096,33.771,28.412
0.015,39.988,56.739,34.347,5.798,32.315,35.169,33.452,28.484
0.073,39.484,56.829,34.234,5.833,32.086,34.932,33.768,28.646
0.003,39.788,56.620,34.206,5.644,32.436,35.565,32.987,28.473
0.071,39.810,56.616,33.927,5.718,32.265,35.295,33.123,28.568
0.014,40.266,57.029,34.437,5.687,32.153,35.655,33.408,28.713
0.054,39.971,56.714,33.718,5.746,32.257,35.561,33.487,28.810
0.024,39.646,56.852,34.211,5.613,31.876,35.206,33.166,28.756
0.140,39.869,57.281,34.085,5.460,32.192,35.265,33.333,28.555
0.054,39.901,56.412,34.063,5.647,32.530,35.523,32.992,28.711
0.047,39.730,56.515,34.042,5.723,32.654,35.238,33.091,28.492
0.006,39.645,56.815,34.060,5.381,32.499,34.888,33.325,28.460
0.076,39.882,56.287,33.590,5.509,32.269,35.199,32.876,28.664
0.049,39.865,56.723,34.092,5.639,32.141,35.137,33.311,28.863
0.017,39.493,57.073,33.927,5.753,32.435,35.427,33.375,28.855
0.007,39.837,56.711,34.003,5.621,31.959,35.366,33.770,28.801
0.094,40.326,56.792,34.211,5.620,32.628,35.167,33.107,28.461
0.083,40.077,56.680,33.690,5.659,32.226,35.144,33.081,28.874
0.094,39.095,56.982,34.202,5.575,32.427,35.284,33.062,28.718
0.063,40.034,56.546,33.965,5.684,32.139,35.277,33.195,28.499
0.018,39.783,56.508,34.046,5.415,32.227,35.011,33.192,28.552
0.073,39.560,56.681,34.039,5.531,32.785,35.201,33.625,28.715
0.038,39.562,56.756,34.362,5.635,32.863,35.440,33.064,28.677
0.026,40.190,56.979,34.121,5.523,32.705,35.173,33.195,28.638
0.009,40.207,56.600,33.694,5.630,32.528,35.194,32.892,28.810
0.001,39.771,57.134,33.795,5.548,32.508,35.324,33.243,28.340
0.054,39.623,56.264,34.082,5.541,32.339,34.700,33.378,28.474
0.014,40.215,56.720,34.268,5.626,32.932,34.931,33.372,29.003
0.028,39.709,56.740,34.008,5.599,32.286,34.973,33.425,29.238
0.002,39.806,56.575,34.257,5.469,32.148,34.927,33.370,29.013
0.039,39.688,56.720,34.168,5.834,32.476,35.518,33.584,28.853
0.041,39.957,56.849,34.331,5.492,32.494,35.278,33.342,28.322
0.113,39.735,57.058,34.535,5.729,32.511,35.358,32.752,28.261
0.030,39.685,56.571,34.048,5.597,32.498,34.881,33.417,28.772
0.008,39.980,56.806,34.031,5.740,32.688,35.151,33.225,28.293
0.010,40.267,56.536,34.172,5.672,32.590,35.405,33.103,28.591
0.118,39.852,56.215,33.927,5.620,32.690,34.861,33.483,29.046
0.023,39.729,57.124,33.639,5.611,32.779,35.383,33.545,28.756
0.017,40.394,56.897,34.640,5.835,32.325,35.342,33.320,28.628
0.040,39.906,56.421,34.202,5.573,32.517,35.673,33.129,28.726
0.025,39.681,57.101,34.084,5.603,32.191,35.182,33.184,28.383
0.028,39.744,56.608,34.531,5.643,32.524,35.606,33.236,28.253
0.006,40.189,56.836,34.440,5.691,32.013,35.123,33.673,28.375
0.022,39.624,56.667,34.038,5.594,32.017,35.695,32.935,28.859
0.120,39.691,56.548,34.136,5.715,31.991,35.139,33.412,28.316
0.070,39.473,56.840,34.225,5.546,32.568,35.206,33.402,28.794
0.073,39.969,56.846,33.703,5.850,32.842,34.835,33.319,28.842
0.019,39.769,56.492,34.245,5.582,32.523,35.553,33.152,28.497
0.069,39.492,56.628,34.329,5.724,32.292,35.082,33.827,28.790
0.028,40.237,56.886,34.279,5.619,32.806,35.531,33.383,28.630
0.048,39.701,56.222,34.294,5.704,32.309,34.993,33.001,28.890
0.066,40.339,56.761,34.295,5.810,32.529,35.636,33.399,28.563
0.031,40.389,56.698,33.843,5.644,32.036,35.729,33.042,28.500
0.025,39.903,56.662,34.132,5.598,32.423,35.509,33.418,28.661
0.011,39.877,56.928,34.183,5.684,32.487,34.559,33.441,28.383
0.013,39.805,57.185,33.882,5.583,32.599,35.636,33.498,28.837
0.057,40.278,56.755,34.229,5.685,32.210,35.181,33.523,28.603
