CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.343,35.696,52.576,31.696,5.680,28.392,32.893,27.600,24.817
0.304,35.018,52.144,31.273,5.830,28.268,32.649,27.935,24.990
0.375,34.833,52.284,31.128,5.702,28.730,32.706,28.516,25.101
0.289,35.258,52.434,31.719,5.657,28.211,33.098,28.173,25.295
0.329,35.465,52.649,31.172,5.685,28.702,32.240,27.710,24.495
0.356,35.068,52.405,31.256,5.931,29.132,33.121,27.707,24.956
0.445,35.641,52.394,31.153,5.770,27.995,32.903,27.667,24.912
0.299,34.667,52.301,31.630,5.733,28.234,32.644,27.972,25.118
0.329,35.521,52.171,31.114,5.535,27.963,32.946,27.976,24.873
0.401,35.113,52.036,31.498,5.826,28.185,32.699,28.149,24.613
0.311,35.230,52.592,31.634,5.649,28.489,32.634,27.976,24.607
0.388,35.073,52.788,31.359,5.515,28.055,32.575,28.286,25.015
0.326,35.580,53.052,31.008,5.779,28.668,32.784,28.026,24.720
0.299,34.927,53.096,31.509,5.685,28.342,33.432,27.935,24.943
0.283,35.399,52.630,31.432,5.776,28.366,32.701,28.388,25.233
0.325,35.053,53.017,31.754,5.836,28.052,32.442,27.647,24.807
0.336,35.318,53.144,31.028,5.807,27.857,32.518,28.191,24.934
0.381,35.728,52.575,31.509,5.912,28.662,32.703,28.150,24.498
0.360,35.725,52.586,31.521,5.637,28.337,33.078,28.301,24.974
0.353,35.191,52.318,31.327,5.814,28.361,32.897,27.659,25.173
0.353,35.558,52.824,31.286,5.639,28.517,32.312,27.705,25.014
0.365,35.244,52.186,31.689,5.808,27.902,33.400,28.316,24.960
0.374,35.738,52.674,31.531,5.853,28.359,32.939,28.055,24.868
0.273,34.933,52.350,31.839,5.603,28.220,33.167,27.903,25.392
