CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.024,38.799,56.484,34.234,7.084,31.941,36.212,32.039,28.851
0.048,38.107,55.424,34.664,7.190,31.931,36.501,32.483,28.904
0.118,38.660,55.682,34.792,7.230,30.973,36.002,31.856,29.073
0.198,39.290,55.797,34.697,7.147,32.199,36.208,31.824,28.655
0.108,38.461,56.040,34.726,7.081,32.142,36.761,31.820,29.019
0.176,38.436,56.248,34.684,7.025,31.839,36.163,31.572,28.449
0.117,38.398,55.852,35.141,7.236,31.527,35.833,32.023,28.894
0.118,37.910,55.816,34.459,7.192,31.754,36.348,32.450,28.296
0.184,38.510,56.067,34.352,7.140,32.115,36.035,32.417,28.494
0.095,38.442,55.960,34.919,7.330,31.612,36.597,32.154,28.755
0.127,38.617,55.992,34.411,7.426,32.055,36.219,31.513,28.587
0.164,38.732,55.353,34.934,7.307,31.666,36.027,32.016,28.586
0.155,38.344,55.838,34.397,7.215,31.910,36.135,32.204,29.166
0.104,38.434,55.373,34.902,7.366,31.711,36.611,32.008,28.777
0.125,39.058,55.352,35.284,7.499,31.524,36.286,31.706,28.702
0.151,38.283,55.464,34.521,7.193,31.694,36.355,32.223,28.785
0.138,38.515,56.421,34.720,7.225,31.404,36.063,32.151,28.731
0.169,38.397,55.926,34.652,7.225,31.830,35.823,32.080,28.694
0.173,38.553,56.045,35.367,7.114,31.664,36.457,31.659,28.787
