CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.262,37.234,54.521,32.788,6.632,30.299,34.916,29.961,27.225
0.307,36.868,54.531,32.898,6.578,30.221,34.510,30.063,26.610
0.209,37.206,53.939,33.085,6.462,30.428,34.118,30.214,26.767
0.165,37.064,54.333,32.930,6.471,29.671,34.354,30.132,26.516
0.269,37.192,54.509,32.697,6.527,30.064,34.342,29.850,27.317
0.224,36.815,54.073,32.745,6.605,30.386,34.240,29.628,26.383
0.214,36.708,53.910,32.791,6.516,30.127,34.129,29.988,26.717
0.281,37.205,53.922,33.051,6.444,30.155,34.365,30.447,26.822
0.219,37.192,54.438,33.318,6.534,29.689,34.471,29.989,26.737
0.168,36.473,54.151,32.861,6.258,29.849,34.229,29.765,26.701
0.290,36.741,54.383,33.183,6.479,30.261,34.772,29.896,26.950
0.252,36.869,54.006,32.118,6.450,29.931,33.721,29.541,26.878
0.265,37.178,54.222,32.525,6.479,30.064,34.759,29.981,27.151
0.274,36.702,54.266,33.059,6.625,29.923,34.724,30.011,27.169
0.183,36.792,54.322,33.028,6.372,30.259,33.839,29.779,26.788
0.278,36.417,54.561,32.611,6.497,29.737,34.564,30.198,27.085
0.225,37.405,54.205,32.723,6.397,30.090,34.682,30.034,27.056
0.186,36.836,54.513,32.908,6.049,29.958,34.310,29.904,26.865
0.293,36.802,54.378,33.267,6.299,30.072,33.760,29.664,26.995
0.359,36.763,53.876,32.861,6.387,29.894,34.136,29.904,27.340
0.261,36.703,54.254,32.834,6.577,29.579,33.783,30.149,26.835
0.245,36.929,54.092,32.921,6.632,29.987,34.426,30.184,26.873
0.319,37.232,54.241,32.879,6.667,30.098,34.404,29.751,27.167
0.242,36.921,54.167,32.773,6.325,30.172,34.398,29.854,26.931
0.204,36.517,53.908,33.030,6.530,29.906,34.413,29.848,26.692
0.328,37.047,54.563,33.295,6.366,29.826,34.761,29.601,26.660
0.268,36.455,54.165,32.909,6.726,30.094,34.493,29.778,27.253
0.289,36.686,55.005,33.060,6.410,30.113,34.849,29.925,27.266
0.284,37.495,54.544,33.210,6.395,30.383,34.287,29.601,27.350
0.392,36.476,54.157,32.681,6.627,30.250,34.318,29.742,26.563
0.159,36.875,54.972,33.295,6.378,30.400,34.364,30.187,26.692
0.235,36.575,54.259,32.826,6.483,30.080,34.389,30.099,27.295
0.259,36.873,54.419,33.087,6.419,29.988,35.085,29.906,26.489
0.211,36.914,54.182,32.916,6.210,29.909,34.805,29.740,26.568
0.212,36.629,54.125,32.784,6.529,29.950,34.473,29.726,26.871
0.222,36.861,54.491,32.640,6.253,29.729,34.286,29.993,26.519
0.215,37.120,54.246,32.760,6.574,30.331,34.679,29.666,26.988
0.283,37.135,54.121,33.145,6.404,29.946,33.993,29.795,26.602
0.255,36.939,53.943,32.649,6.607,29.807,34.859,29.446,26.755
0.201,36.958,54.087,33.117,6.444,30.483,34.404,29.597,26.628
0.231,36.460,54.302,32.996,6.392,29.582,34.349,29.984,26.466
0.202,36.983,55.045,32.976,6.159,30.067,34.890,29.898,26.698
0.217,36.906,53.583,33.015,6.577,30.226,34.500,29.822,26.872
0.257,37.001,54.203,32.914,6.474,30.353,34.725,29.860,26.593
0.248,36.819,54.516,32.784,6.311,30.111,34.442,30.160,26.660
0.298,36.513,54.425,33.328,6.458,30.225,34.397,29.687,27.011
0.256,36.632,54.508,32.458,6.464,29.785,34.670,30.153,26.877
0.173,36.730,54.277,32.873,6.469,30.103,34.549,30.118,26.782
0.185,36.699,54.593,33.407,6.376,29.737,34.401,30.139,26.876
0.240,37.059,54.364,32.544,6.217,29.961,35.035,29.747,26.777
0.281,36.903,54.308,33.045,6.221,29.992,34.443,30.058,26.517
0.249,37.481,54.261,32.932,6.464,29.674,34.648,30.177,26.598
0.163,36.841,54.505,32.553,6.364,29.881,34.587,29.895,26.795
0.238,37.251,53.764,33.265,6.536,30.430,34.124,30.141,26.770
0.245,36.793,54.417,32.593,6.371,29.833,34.242,29.938,26.964
0.198,36.650,53.777,32.416,6.284,29.808,34.224,30.017,26.796
0.231,36.868,54.451,32.688,6.265,30.129,34.164,29.664,26.618
0.369,36.959,54.346,33.026,6.299,29.735,34.651,29.793,26.257
0.147,37.453,54.467,32.833,6.289,30.252,34.593,29.501,26.270
0.273,37.156,54.067,32.386,6.514,30.201,34.433,29.874,26.924
0.276,36.719,54.787,32.763,6.436,30.114,34.649,29.853,26.811
0.204,37.060,54.360,33.218,6.494,29.655,34.366,29.873,26.667
0.281,36.678,54.053,33.062,6.374,29.951,34.565,29.678,26.335
0.241,36.790,53.725,33.063,6.397,29.675,34.241,30.243,26.910
0.243,36.643,54.162,32.905,6.278,30.309,34.486,29.842,26.634
0.229,37.183,54.534,32.816,6.698,29.804,33.830,29.648,26.618
0.174,36.615,53.773,32.909,6.438,29.685,33.897,29.588,26.789
0.251,36.938,54.003,32.825,6.230,29.889,34.461,30.660,27.274
0.241,36.982,54.521,33.052,6.390,30.201,34.299,29.808,26.876
0.171,36.429,53.972,33.240,6.421,29.842,34.030,29.981,27.433
0.275,36.819,53.776,32.848,6.415,30.107,34.616,29.545,26.946
0.217,37.091,53.757,32.920,6.494,30.312,34.387,29.923,26.671
0.224,36.991,53.624,32.398,6.473,30.511,34.869,30.029,27.216
0.347,36.917,54.581,32.939,6.446,29.780,34.491,29.974,26.503
0.192,36.751,54.217,32.766,6.459,30.082,34.005,30.085,26.666
0.228,36.700,54.467,33.014,6.474,29.705,34.419,29.791,26.585
