CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.000,41.080,57.834,35.048,6.941,34.181,37.184,35.145,31.086
0.070,41.157,58.821,35.331,6.971,34.233,37.441,35.090,30.430
0.033,41.214,57.801,35.238,6.902,34.321,37.552,34.788,30.305
0.053,41.649,58.039,35.743,7.059,34.553,37.568,34.600,30.452
0.047,41.505,58.539,35.433,6.779,34.516,37.468,34.959,30.450
0.035,40.889,58.276,35.979,6.809,34.033,37.376,35.303,30.047
0.092,41.372,58.293,35.778,7.004,34.474,36.997,35.316,31.301
0.030,41.209,57.768,35.735,6.794,34.150,37.195,35.165,30.581
0.095,41.631,58.373,35.729,7.101,34.208,36.570,35.073,30.270
0.058,41.343,58.654,35.673,6.823,34.159,37.165,34.795,30.803
0.042,41.701,58.838,36.201,6.897,34.121,36.985,34.703,30.489
0.052,41.378,58.910,35.654,6.996,34.514,37.123,35.139,30.953
0.062,41.250,58.122,35.603,7.091,34.034,37.304,34.931,30.596
0.024,41.384,58.064,35.571,7.034,34.318,37.156,35.397,30.743
0.084,41.529,58.497,35.759,6.646,34.563,36.872,34.999,30.923
0.030,41.438,57.906,35.702,6.770,34.471,37.129,35.156,30.402
0.049,41.159,58.064,35.378,6.940,34.198,37.095,35.187,30.644
0.015,41.690,58.361,35.807,6.987,34.217,37.125,34.959,30.401
0.005,41.251,58.134,35.869,6.958,34.349,37.220,34.906,30.679
0.078,40.824,58.377,35.496,6.839,34.428,37.504,34.933,30.564
0.053,40.739,58.138,35.440,6.961,34.450,37.179,34.827,30.766
0.090,41.111,58.399,35.093,6.835,34.263,36.587,35.337,30.416
0.026,41.263,58.327,35.481,6.939,34.423,37.446,35.238,30.120
0.084,41.628,58.184,35.448,6.891,33.732,37.280,35.585,30.522
0.025,41.307,58.441,35.659,6.946,34.504,37.027,35.154,30.711
0.075,40.695,58.564,35.785,6.869,34.309,37.123,35.104,30.243
0.094,40.850,58.384,35.960,7.153,33.942,37.563,34.889,30.530
0.113,41.519,58.436,35.228,6.983,34.233,37.397,35.536,30.685
0.037,41.327,58.353,35.415,6.773,34.251,37.336,35.215,30.548
0.065,41.590,58.636,35.653,6.906,34.296,37.335,35.163,30.424
0.072,41.299,59.039,35.794,6.944,34.276,37.159,35.019,30.207
0.056,41.020,58.201,35.518,6.965,34.277,37.694,34.753,31.103
0.007,41.534,58.330,35.955,6.977,34.132,37.609,34.896,30.493
0.040,41.590,58.013,35.652,6.944,34.054,37.013,35.011,30.562
0.067,41.642,57.627,35.905,6.863,34.089,37.280,35.119,30.404
0.082,41.335,57.756,35.847,7.121,34.225,37.665,35.115,30.986
0.060,40.898,58.127,35.309,6.846,34.551,37.282,35.043,30.702
0.010,41.213,57.798,35.738,6.962,34.030,37.125,34.608,30.140
0.013,40.737,58.135,35.845,6.744,34.561,37.162,35.255,31.014
0.104,41.275,58.179,35.325,6.842,34.415,36.877,35.152,30.609
0.103,41.245,58.387,35.682,6.880,34.559,37.210,34.999,30.561
0.048,41.215,57.633,35.631,6.983,34.425,37.311,35.042,30.804
0.092,41.603,57.530,35.843,6.779,33.762,37.270,35.350,31.023
0.027,41.495,58.679,35.783,6.918,33.652,37.411,34.760,31.027
0.089,41.421,58.343,35.704,6.783,34.430,37.494,35.080,31.014
0.016,41.941,57.800,35.777,6.876,34.173,37.081,35.477,30.808
0.000,40.961,58.579,35.845,6.824,34.975,37.441,34.512,30.562
0.053,41.351,57.958,36.267,6.806,33.981,37.185,35.197,30.739
0.097,41.192,58.101,35.847,6.975,34.113,36.812,35.439,30.737
0.086,40.967,57.744,35.797,6.876,34.492,37.045,35.317,30.555
0.070,41.106,57.864,35.764,6.728,34.447,37.212,35.033,31.109
0.009,41.183,58.175,35.844,7.145,34.381,37.093,35.208,30.726
0.058,41.231,58.047,35.801,6.867,34.288,37.811,34.998,30.368
0.014,41.442,58.683,35.089,7.032,34.086,37.426,34.874,30.835
0.084,41.718,58.525,35.975,6.876,34.518,37.180,35.103,30.347
0.098,40.815,58.450,35.926,6.775,34.701,36.701,34.777,30.634
0.045,41.782,58.165,35.389,6.968,34.089,37.654,35.314,30.520
0.027,41.297,57.972,35.612,7.034,34.232,37.187,35.220,30.766
0.093,41.453,57.751,34.879,6.740,34.185,36.956,35.219,30.980
0.062,41.531,58.467,36.002,6.792,34.324,37.178,35.428,30.535
0.048,41.700,57.669,35.355,6.896,34.310,36.852,35.003,30.548
0.033,41.158,58.958,35.423,7.242,34.363,36.811,34.859,30.693
0.050,41.174,57.902,35.536,6.919,34.514,37.535,35.129,30.568
0.115,41.352,58.061,35.510,6.895,34.361,37.151,35.056,30.796
0.041,40.950,58.544,35.906,6.759,34.066,37.255,35.112,30.764
0.059,41.617,58.498,35.725,7.015,34.163,37.653,34.601,30.805
0.002,41.085,57.668,35.885,7.010,34.268,37.198,34.787,30.699
0.096,41.662,58.247,35.874,6.840,33.911,36.345,34.714,30.635
0.032,41.387,58.313,35.734,6.985,34.468,36.681,34.669,30.724
0.062,41.524,58.478,35.318,6.918,34.012,36.961,34.559,30.733
0.044,41.528,57.359,35.406,6.927,34.018,37.171,35.132,30.835
0.108,41.330,58.286,35.811,6.740,33.875,37.240,35.491,30.303
0.008,41.220,58.874,35.492,6.920,34.044,37.000,35.465,31.055
0.074,41.010,58.435,35.705,7.125,33.944,37.105,35.194,30.570
0.055,41.289,58.192,35.696,6.876,34.362,37.617,35.525,30.781
0.082,41.106,58.395,35.483,7.044,34.191,37.399,34.744,30.816
0.027,41.558,58.578,35.886,6.854,33.934,37.132,34.691,30.562
0.078,41.302,57.463,35.652,6.992,34.223,37.330,35.274,30.575
0.054,40.913,58.081,35.518,6.680,34.256,37.543,35.105,30.621
0.044,41.208,58.096,35.719,6.878,34.303,37.519,35.048,30.591
0.078,41.363,58.487,35.498,7.029,34.858,37.573,34.998,30.468
0.074,41.288,57.975,35.763,6.823,34.483,37.348,35.101,30.534
0.017,41.025,58.575,35.891,6.794,33.935,37.270,34.613,30.409
0.047,41.713,58.321,35.570,6.940,34.013,37.478,35.066,30.316
0.001,41.197,58.273,35.647,6.977,34.063,37.528,35.252,30.714
0.014,41.282,58.119,35.601,7.000,34.503,36.833,35.059,30.435
0.066,41.378,58.007,35.949,7.054,34.207,37.821,35.212,30.720
0.031,40.607,58.135,35.586,6.886,33.875,37.102,35.262,30.140
0.047,41.291,58.250,35.472,6.728,34.422,37.376,35.126,30.778
0.023,41.490,57.719,36.374,6.918,34.017,37.370,35.206,30.541
0.038,41.207,58.765,35.667,6.783,34.176,37.009,34.732,30.053
0.050,41.449,58.288,35.230,7.059,34.293,37.208,34.885,31.053
0.014,41.325,58.652,35.846,6.916,33.837,37.204,35.025,30.478
0.037,41.126,58.382,36.123,7.074,34.488,37.440,34.890,30.466
0.024,40.962,58.085,35.933,6.912,34.700,37.356,35.200,30.330
0.085,41.239,57.788,34.990,6.886,34.724,36.987,34.844,30.293
0.020,41.509,58.606,35.419,6.982,34.870,37.306,34.819,30.487
0.024,41.636,57.943,35.869,6.655,34.389,36.809,35.515,30.670
0.018,41.481,58.502,35.829,6.845,33.841,37.362,34.923,30.466
0.050,40.915,57.864,35.609,6.904,34.357,37.646,35.341,30.766
0.039,41.722,57.920,35.456,6.733,34.250,37.115,34.895,30.604
0.011,41.510,58.149,35.726,6.911,34.614,37.310,35.033,30.707
