CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.145,42.858,57.482,37.665,8.980,37.587,38.972,37.005,30.208
0.078,42.793,57.734,37.721,8.906,37.058,37.961,36.655,30.372
0.204,42.452,58.336,37.646,8.939,37.234,39.207,37.110,30.541
0.120,42.942,57.653,36.996,8.885,37.306,39.134,36.808,30.283
0.084,43.067,58.334,37.201,9.353,37.399,38.846,36.829,30.163
0.138,42.805,58.057,37.724,9.178,37.200,38.757,37.263,30.415
0.176,42.746,57.603,37.672,8.959,37.582,39.066,36.569,30.721
0.151,42.341,57.489,37.979,9.116,37.446,38.786,36.979,29.994
0.148,42.541,59.005,37.410,9.190,37.092,38.936,37.183,30.615
0.144,42.635,57.203,37.499,9.124,37.332,38.822,36.605,30.641
0.143,42.580,57.777,38.018,9.125,37.520,38.859,36.699,30.332
0.209,42.817,58.304,37.693,9.044,37.357,38.451,36.978,30.607
0.182,42.821,57.956,37.332,8.928,37.522,38.785,37.251,30.430
0.195,43.364,57.778,38.156,9.183,37.245,38.929,36.658,30.423
0.148,42.801,58.060,37.540,9.034,37.538,38.916,37.081,30.514
0.251,42.847,58.486,37.671,9.238,36.967,39.394,37.211,30.454
0.135,42.761,57.510,37.709,9.091,37.542,39.255,36.842,30.326
0.209,42.633,58.468,37.936,9.038,37.461,39.164,37.422,30.350
0.225,42.693,58.135,37.610,9.025,37.561,39.099,36.723,30.321
0.207,42.851,57.935,37.596,9.027,37.256,38.918,37.000,30.482
0.241,42.888,58.523,37.549,9.140,37.086,38.915,36.656,30.194
0.174,43.150,57.952,37.820,9.062,37.686,38.871,36.933,30.665
0.169,42.818,57.860,37.958,8.822,37.515,38.676,37.029,30.782
0.201,42.968,58.129,37.716,9.084,36.627,39.249,37.175,30.461
0.114,42.190,57.611,38.033,8.835,37.671,38.738,36.985,30.024
0.149,42.950,57.629,37.510,8.931,37.068,39.202,37.116,30.494
0.140,42.569,57.260,37.617,9.177,37.382,39.115,37.134,30.589
0.174,42.302,57.687,37.748,9.199,37.548,38.861,36.589,30.364
0.153,43.543,58.300,37.490,9.013,37.334,38.615,37.460,30.505
0.095,42.766,57.668,37.681,9.114,37.387,38.600,36.962,30.956
0.187,43.216,57.957,38.304,9.150,37.343,38.806,36.952,30.469
0.193,42.734,57.749,37.601,9.105,37.354,38.810,36.337,30.265
0.117,42.596,58.408,38.130,8.647,37.410,39.150,37.068,30.516
0.151,42.612,57.796,38.211,9.246,37.818,39.222,36.825,30.663
0.167,42.830,57.897,37.486,9.282,37.597,38.612,36.543,30.359
0.168,42.870,57.906,37.667,9.179,37.344,38.814,36.878,30.692
0.185,42.270,58.568,37.368,9.151,37.432,38.981,36.902,30.671
0.157,42.968,58.125,37.844,9.055,36.830,39.286,37.120,30.469
0.226,43.277,58.240,37.746,9.104,37.252,39.017,36.804,30.207
0.143,42.810,58.101,37.828,8.983,37.281,38.558,36.625,30.138
0.200,43.023,57.982,37.343,9.335,37.509,38.169,37.088,30.381
0.149,42.982,57.511,37.535,9.256,37.815,38.863,36.616,30.053
0.147,42.045,57.622,37.170,9.030,37.213,39.533,36.928,30.561
0.144,42.840,58.003,37.504,9.090,37.550,39.091,36.900,30.444
0.136,43.212,57.583,37.712,9.114,37.294,38.762,37.072,30.341
0.219,42.408,58.053,37.472,8.655,37.103,38.844,37.214,30.248
0.141,42.528,57.757,37.573,9.167,37.244,38.587,36.991,30.174
0.132,42.644,58.270,37.342,9.113,37.413,38.583,36.815,30.247
0.221,42.796,57.973,37.475,8.755,37.141,39.018,36.466,30.472
0.248,42.787,57.729,37.529,9.164,37.494,38.869,36.684,30.176
0.177,43.142,57.934,37.401,8.951,36.983,39.455,36.645,30.480
0.230,42.430,58.270,37.685,9.096,37.733,39.103,36.881,30.684
0.140,42.701,57.807,37.813,9.101,37.430,38.476,36.676,30.246
0.154,42.948,57.875,37.549,9.102,37.906,38.640,36.471,30.682
0.252,42.399,58.280,38.162,8.828,37.451,38.853,36.905,30.294
0.188,42.936,57.920,37.832,9.016,37.014,38.656,36.844,30.600
0.179,42.982,57.765,37.293,9.009,37.346,38.875,36.724,30.166
0.171,42.472,57.663,37.657,9.063,36.785,39.064,36.850,30.209
0.132,42.407,58.016,37.308,9.129,37.565,38.902,36.890,30.356
0.158,42.623,57.850,37.882,8.882,37.668,38.751,36.842,31.060
0.168,42.824,57.526,37.743,9.168,37.421,38.868,36.963,30.804
0.218,42.953,56.857,38.044,8.981,37.413,39.097,36.827,30.253
0.239,42.605,57.972,37.680,9.040,37.143,38.789,36.638,30.015
0.155,42.514,57.893,37.771,9.179,37.093,38.984,37.059,30.175
0.217,42.936,58.085,37.789,9.239,37.324,38.733,37.194,30.297
0.247,42.561,58.297,37.812,9.196,37.494,39.153,36.855,30.324
0.156,43.270,58.080,37.894,8.912,37.080,38.982,36.487,30.937
0.169,42.962,58.302,37.764,9.229,37.044,38.879,36.732,30.908
0.213,42.443,57.145,37.715,9.209,37.417,38.700,36.910,30.577
0.186,42.461,58.153,37.684,9.133,37.200,38.700,37.021,30.647
0.125,42.522,57.607,37.647,8.951,37.125,38.989,37.033,29.981
0.192,42.971,58.374,37.436,9.256,37.533,38.758,36.882,30.198
0.172,42.615,57.652,37.716,9.056,36.873,38.600,36.666,29.930
0.190,42.825,57.946,37.514,9.416,37.677,38.883,36.621,29.886
0.224,42.894,57.107,37.433,9.142,37.119,38.736,36.926,30.138
0.160,42.741,57.872,37.201,9.046,37.252,38.897,37.131,30.563
0.205,42.757,57.993,37.957,9.055,37.441,39.155,37.094,30.476
0.194,42.748,58.095,37.098,9.099,37.217,38.449,37.105,30.519
0.190,42.432,57.647,37.745,9.142,37.303,38.625,36.406,30.376
0.248,42.856,57.400,37.221,9.159,36.550,39.062,36.672,30.046
0.269,42.467,58.202,37.563,9.116,37.423,38.857,37.079,29.910
0.136,42.956,57.449,37.478,9.140,37.197,38.980,36.770,30.428
0.248,42.677,57.418,37.871,9.155,37.126,39.408,37.083,29.930
0.117,42.848,57.346,37.577,9.022,37.137,38.502,36.740,30.324
0.250,42.369,58.051,37.841,9.209,37.370,39.119,36.824,30.160
0.162,42.887,57.749,37.852,8.995,37.421,38.742,36.413,30.497
0.192,42.779,57.196,37.504,8.968,37.516,38.938,36.994,30.757
0.148,42.897,57.955,37.680,9.038,37.312,39.236,37.119,30.677
0.178,42.542,57.954,37.630,9.000,37.344,39.020,36.714,30.315
0.218,42.776,58.394,38.063,9.074,37.599,38.336,37.187,30.720
0.171,42.836,57.770,37.937,9.218,37.760,38.644,36.614,30.308
