CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.240,41.491,57.878,35.019,6.989,34.110,37.014,34.851,30.252
0.276,41.480,58.104,35.209,7.043,33.876,37.071,35.293,30.225
0.271,41.575,58.053,35.233,6.932,33.940,36.482,35.096,30.377
0.306,41.284,58.029,35.317,6.945,33.892,36.612,35.014,30.451
0.241,41.068,58.130,35.480,6.680,33.815,37.036,35.366,30.167
0.333,41.079,57.998,35.424,6.918,33.715,36.697,35.139,30.199
0.314,41.434,57.618,35.139,6.716,33.686,36.652,34.702,30.234
0.314,41.400,57.878,35.468,6.647,34.223,37.212,34.852,29.919
0.302,41.092,57.222,35.272,6.865,34.264,36.848,35.120,30.132
0.273,40.983,58.028,35.626,6.844,34.210,36.994,35.001,30.132
0.256,41.718,58.217,35.261,6.811,33.949,37.123,35.253,29.978
0.276,41.136,58.420,35.494,7.001,33.661,36.970,35.055,30.298
0.135,41.276,58.229,35.847,6.983,34.020,37.123,35.157,30.021
0.354,41.397,57.687,35.518,7.131,34.114,37.200,34.815,30.140
0.245,40.963,57.725,35.378,6.731,34.221,36.878,34.890,29.902
0.166,41.709,58.384,35.474,6.973,34.171,37.239,34.852,30.134
0.281,41.045,58.007,35.291,6.896,34.158,36.899,34.957,30.468
0.365,41.079,57.965,35.475,6.646,33.846,36.958,34.489,29.951
0.232,41.070,58.104,35.388,6.824,33.994,36.989,35.355,30.132
0.196,41.011,58.267,35.621,6.816,33.912,36.792,35.282,30.373
0.183,40.607,57.770,35.162,6.729,34.617,37.127,35.149,30.035
0.271,41.048,57.631,35.481,6.709,33.593,36.729,35.089,30.608
0.212,41.235,58.191,35.705,6.718,33.907,37.138,35.497,30.421
0.184,41.642,58.195,35.213,6.810,34.152,36.826,34.959,30.198
0.253,41.476,57.991,35.200,6.688,34.091,37.151,34.397,30.186
0.261,41.747,57.883,35.597,6.706,34.066,37.024,35.117,29.802
0.246,41.337,58.565,35.825,6.948,34.353,37.004,35.146,30.269
0.287,41.600,57.784,35.585,6.811,33.823,36.993,35.224,30.285
0.210,41.404,58.381,35.519,7.222,33.953,37.276,34.875,30.118
0.271,41.350,58.142,35.252,6.818,34.113,36.494,35.218,30.163
0.268,41.346,58.104,35.316,7.049,34.111,36.897,35.166,30.233
0.277,41.122,57.888,35.051,6.747,34.367,37.118,35.294,30.296
0.183,41.381,58.838,35.598,6.843,33.466,37.111,34.961,30.081
0.303,41.761,57.678,35.763,6.851,34.286,36.936,34.786,30.179
0.302,41.232,58.031,34.979,6.793,33.833,36.827,35.052,30.032
0.298,41.408,58.233,35.391,6.941,34.128,36.958,35.536,30.232
0.265,41.071,58.076,35.086,6.864,34.186,36.801,34.869,30.458
0.312,41.546,57.988,35.527,6.829,34.216,37.037,34.735,30.316
0.238,41.672,58.110,35.101,6.768,34.192,36.670,35.409,30.401
0.258,40.942,58.189,35.302,6.824,34.261,36.935,35.177,30.446
0.258,40.981,58.539,35.785,6.881,33.866,36.870,34.938,30.338
0.189,41.212,57.868,35.878,6.848,34.008,36.778,34.843,30.021
0.309,40.759,58.303,35.567,6.766,33.776,37.031,34.946,30.739
0.289,41.166,58.606,35.525,6.733,34.172,36.626,35.419,30.312
0.207,41.263,57.874,35.360,6.849,34.057,36.782,34.405,30.355
0.273,41.454,57.946,34.923,6.883,33.714,36.746,35.024,30.342
0.272,41.348,58.193,35.497,7.139,33.782,36.495,34.791,30.258
0.281,41.573,58.345,35.273,6.967,33.847,37.014,34.802,30.314
0.245,41.218,58.500,35.575,6.893,34.219,36.571,35.097,30.177
0.268,41.417,58.101,35.296,6.715,34.269,37.078,34.904,30.131
0.204,41.581,57.875,34.898,6.700,33.578,36.642,35.310,30.094
0.252,41.511,58.374,35.275,6.794,34.046,36.984,34.926,30.138
0.185,41.282,58.439,35.533,6.876,34.125,37.090,35.108,29.997
0.287,41.117,58.254,35.267,7.096,34.177,37.355,34.832,30.275
0.267,41.414,57.140,35.256,6.734,34.218,37.348,34.815,30.165
0.285,41.851,57.856,35.201,6.435,34.165,36.803,35.028,30.234
0.274,41.232,57.279,35.454,6.797,34.247,37.108,35.252,30.622
0.251,41.142,58.033,35.521,6.685,33.857,36.752,35.243,30.151
0.265,40.901,57.823,35.806,6.753,34.089,36.843,34.874,29.998
0.165,40.846,58.213,35.506,6.804,33.842,37.303,35.402,30.378
0.212,41.146,58.693,35.563,6.500,33.985,36.982,34.464,30.341
0.206,41.414,58.806,35.440,6.746,33.866,36.967,34.639,30.443
0.245,41.491,58.741,35.992,6.798,33.903,37.321,35.109,30.402
0.267,40.995,57.926,35.696,6.837,33.960,36.776,34.758,29.897
0.324,40.998,58.382,35.275,6.698,34.325,36.791,35.057,29.977
0.327,41.399,58.264,35.717,6.709,34.330,37.203,35.279,30.634
0.254,41.432,57.911,35.703,6.730,34.147,37.082,34.829,30.397
0.253,41.419,58.282,35.393,6.814,34.406,36.648,35.134,30.031
0.331,41.143,57.319,35.534,6.733,34.134,37.053,35.032,30.273
0.262,41.152,58.169,35.568,6.901,34.200,36.436,34.617,30.239
0.340,41.506,57.442,35.094,6.598,34.496,36.658,35.150,30.501
0.285,41.671,57.863,35.132,6.985,33.815,36.554,34.812,29.875
0.206,40.996,58.232,35.805,6.610,33.989,37.331,35.035,30.411
0.318,41.260,58.135,35.442,6.823,33.909,37.318,35.152,30.176
0.307,41.343,58.257,35.126,6.843,34.277,36.779,34.874,30.312
0.324,41.455,57.831,35.663,6.811,34.131,37.383,35.153,30.161
0.265,41.335,57.845,35.655,6.755,34.100,37.112,35.044,29.932
0.260,41.241,58.242,35.131,6.708,33.756,37.247,34.745,29.961
0.322,41.176,58.220,35.244,6.799,33.936,36.797,35.148,30.190
0.302,41.122,57.597,35.379,6.720,33.257,36.519,35.141,30.323
0.357,41.274,57.647,35.425,6.651,33.542,36.774,35.621,29.872
0.227,41.231,57.679,35.509,6.693,33.876,36.733,35.009,29.921
0.175,41.415,58.039,35.160,6.882,34.030,36.948,34.953,30.231
0.241,41.591,58.546,35.576,6.687,33.673,37.172,35.234,30.079
0.289,41.333,57.370,34.819,6.918,34.372,37.175,35.121,30.719
0.296,40.984,58.134,35.500,6.782,34.108,37.370,34.436,30.498
0.295,41.377,57.434,35.042,6.882,33.747,37.149,34.779,30.201
0.279,41.019,58.008,35.204,6.673,33.909,36.499,34.998,30.448
0.288,41.703,58.285,35.243,6.665,33.734,37.355,35.024,30.556
0.264,41.042,57.648,35.165,6.819,33.610,36.892,34.600,30.445
0.306,41.757,58.096,35.546,6.836,33.678,36.613,34.784,29.842
0.243,41.563,57.609,35.445,6.760,33.848,37.546,35.061,29.854
0.272,41.422,58.248,35.354,6.898,34.313,36.966,35.367,30.058
0.426,41.637,57.548,35.673,6.645,34.189,36.455,34.907,30.199
0.251,41.244,58.706,34.930,6.820,33.932,36.958,35.223,30.155
0.279,41.536,58.126,35.249,7.045,34.175,36.984,34.358,30.417
0.257,41.325,57.761,35.493,6.983,33.705,36.610,34.981,30.146
0.278,41.182,57.933,35.177,6.808,33.799,36.910,34.918,29.934
0.283,41.091,57.842,34.701,6.812,34.276,37.125,34.883,30.010
0.274,41.374,58.549,35.516,6.735,34.236,37.081,35.164,30.631
0.254,41.543,58.480,35.200,6.645,34.029,36.919,35.421,29.886
0.274,40.967,58.181,35.425,6.481,33.590,36.866,34.739,29.954
0.316,41.360,57.571,35.509,6.679,34.027,37.128,34.891,30.493
0.210,41.611,58.594,35.773,6.603,34.346,37.021,35.242,30.233
0.300,41.369,57.330,35.728,6.797,33.724,36.952,34.868,30.172
0.251,41.291,57.777,35.509,6.544,33.754,37.157,34.721,30.195
0.241,41.362,57.953,35.432,6.726,34.176,36.734,34.782,30.460
0.291,41.178,58.361,35.651,6.850,33.999,37.091,34.974,30.314
0.306,41.358,58.262,35.121,6.767,34.338,36.687,34.995,30.146
0.228,41.254,57.689,35.324,6.636,34.164,36.605,35.087,30.252
0.326,41.190,57.997,35.021,6.794,34.215,36.678,35.000,29.815
0.309,41.676,57.739,35.781,6.766,33.784,37.030,35.026,30.524
0.174,41.623,58.241,35.308,6.551,34.036,36.772,35.015,30.323
0.311,41.112,57.607,35.904,6.807,34.077,36.723,35.403,30.444
0.243,41.178,58.224,35.554,6.896,33.898,36.695,35.166,29.974
0.277,41.443,58.673,35.787,6.810,33.882,36.627,34.739,30.368
0.300,40.915,58.033,35.692,6.633,34.231,36.578,34.741,30.072
0.226,41.513,58.008,35.418,6.709,33.693,36.795,34.914,30.611
0.185,41.754,57.968,35.724,6.647,33.700,36.678,35.051,29.690
0.241,41.654,57.840,35.290,6.657,33.979,37.109,35.054,30.420
0.271,41.180,58.194,35.170,6.645,33.948,36.684,34.859,30.034
0.286,41.163,57.947,35.475,6.810,34.008,36.716,34.631,30.011
0.276,41.516,57.709,35.148,6.788,33.718,37.245,34.672,30.200
0.227,42.196,58.145,35.237,6.783,33.742,36.632,34.847,30.163
0.305,41.064,58.228,35.784,6.690,34.259,37.320,35.412,30.098
0.281,41.437,58.056,35.575,6.719,34.282,37.238,35.360,30.420
0.241,40.623,57.892,35.246,7.025,34.060,36.746,34.828,30.480
0.270,41.066,57.890,35.403,6.983,34.336,37.069,35.204,30.505
0.213,41.134,58.460,35.279,6.761,34.262,36.953,35.287,30.144
0.278,41.582,58.941,35.384,6.792,33.779,36.708,34.770,30.387
0.345,41.155,58.570,35.680,6.820,34.282,36.908,35.509,30.458
0.235,40.780,58.044,35.505,6.800,34.148,37.011,34.986,30.144
0.252,41.364,58.056,35.618,6.886,33.940,37.044,34.909,30.368
0.185,41.215,58.432,35.430,6.655,33.954,37.113,34.714,30.133
0.295,41.208,58.181,35.547,6.694,34.084,37.221,34.969,30.387
0.307,41.362,58.428,35.108,6.677,33.778,37.095,34.723,30.203
0.262,41.164,58.437,35.888,6.841,33.753,36.726,34.711,30.045
0.280,41.387,57.831,35.700,6.596,33.930,36.731,35.286,29.950
0.304,41.428,58.534,35.709,6.865,33.987,37.040,34.886,30.120
0.270,41.573,58.498,35.152,6.852,33.765,36.962,35.476,30.149
0.351,41.374,58.022,35.432,6.932,33.776,36.893,34.939,30.227
0.246,41.346,57.880,35.178,6.783,34.083,36.892,35.465,30.057
0.377,41.348,57.809,35.427,6.889,33.973,37.057,35.309,30.147
0.271,41.058,57.715,35.146,6.810,33.743,37.236,35.246,30.570
0.326,41.459,58.539,35.520,6.878,34.049,36.526,34.830,30.258
0.287,41.255,58.121,35.216,6.818,33.807,36.942,34.869,30.458
0.216,41.140,58.325,35.026,6.714,34.313,36.683,35.103,30.158
