CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.163,41.997,56.990,36.268,8.538,35.791,37.316,35.556,29.354
0.224,41.323,55.607,36.730,8.383,36.487,37.401,35.535,28.915
0.167,41.946,56.686,36.493,8.483,36.475,37.469,35.174,29.583
0.216,41.539,55.777,37.100,8.500,36.503,37.363,35.135,28.763
0.183,41.491,56.705,36.654,8.350,35.707,37.248,35.608,29.078
0.257,41.574,56.729,36.510,8.286,36.022,37.377,35.461,28.693
0.208,41.388,56.570,36.952,8.424,36.227,37.735,35.114,28.560
0.158,42.416,57.218,36.560,8.225,36.477,37.189,35.118,28.721
0.211,41.247,56.391,37.045,8.527,36.122,37.313,35.193,28.938
0.183,41.363,56.721,36.571,8.583,36.210,37.516,35.826,28.855
0.168,41.381,56.523,36.581,8.182,36.582,37.233,35.436,28.678
0.085,42.065,56.613,36.759,8.414,36.804,36.904,35.155,29.104
0.189,41.688,55.966,36.224,8.277,36.194,37.271,35.385,29.294
0.225,41.430,56.905,36.434,8.496,36.488,37.286,35.187,28.803
0.240,41.503,56.010,36.428,8.448,36.033,37.284,36.168,28.642
0.281,41.837,56.917,36.973,8.593,36.607,37.726,35.639,29.186
0.181,42.116,55.980,36.226,8.391,36.590,37.444,35.533,28.760
0.192,41.841,56.615,36.622,8.276,36.422,37.647,35.814,28.709
0.155,41.364,56.816,36.462,8.472,36.362,37.118,35.503,29.169
0.164,41.850,56.534,37.031,8.190,36.617,37.672,35.561,28.701
0.152,41.414,56.495,36.547,8.649,36.079,37.299,35.379,28.979
0.200,41.741,56.248,36.145,8.549,36.296,37.367,35.351,28.898
0.216,41.999,56.108,36.494,8.365,36.043,36.898,36.036,28.894
0.120,41.857,56.517,36.703,8.438,36.195,37.477,35.431,29.074
0.226,41.856,56.232,36.433,8.422,35.884,36.845,35.608,29.308
0.208,41.820,56.378,36.119,8.472,36.420,37.383,35.893,29.087
0.214,41.533,56.771,36.416,8.569,36.392,37.487,35.046,28.822
0.227,41.803,56.863,36.724,8.532,36.443,37.404,35.494,28.873
0.219,42.001,56.334,36.996,8.269,36.393,37.145,35.773,28.746
0.185,41.267,56.694,36.612,8.382,36.396,37.233,35.185,29.052
0.179,41.197,56.679,36.815,8.378,36.496,37.727,35.505,28.878
0.179,41.650,56.449,36.453,8.351,35.911,37.222,35.368,28.903
0.153,42.038,56.261,36.837,8.394,36.002,37.337,35.276,28.889
0.245,41.696,57.236,37.057,8.334,36.127,37.128,35.763,29.334
0.198,42.122,55.888,36.673,8.543,36.329,37.645,35.111,28.611
0.188,41.666,56.290,36.679,8.419,36.000,37.226,35.511,29.388
0.209,41.868,56.128,36.751,8.775,36.046,37.099,35.743,28.836
0.218,41.874,56.410,36.679,8.261,36.048,36.984,35.133,28.855
0.295,41.347,56.567,36.277,8.338,35.851,37.501,35.172,29.152
0.128,41.718,56.817,36.779,8.465,36.103,37.436,35.432,29.376
0.222,41.639,56.541,36.267,8.571,36.255,37.298,35.108,29.184
0.178,41.589,56.772,36.375,8.458,36.089,37.297,35.556,28.699
0.220,41.581,56.306,36.472,8.407,36.302,37.411,35.393,29.305
0.227,40.827,56.843,36.616,8.577,36.271,36.866,35.851,29.146
0.127,41.596,56.853,36.688,8.382,35.924,36.955,35.589,28.680
0.253,41.657,56.195,36.815,8.381,36.165,37.457,35.377,28.818
0.242,41.121,56.630,36.772,8.200,35.865,37.344,35.078,28.750
0.214,41.521,56.535,36.670,8.384,36.010,37.394,35.458,28.831
0.145,41.842,56.311,36.843,8.306,36.701,37.113,35.105,29.052
0.222,41.049,56.679,36.438,8.323,36.543,37.132,35.584,29.005
0.213,41.966,56.490,36.582,8.285,36.454,37.247,35.416,28.689
0.169,41.599,56.492,36.667,8.577,35.763,36.962,35.080,29.723
0.158,41.174,56.438,36.296,8.376,36.075,37.119,35.358,29.124
0.181,41.700,56.150,36.472,8.300,36.247,37.030,35.370,28.785
0.250,40.893,56.053,36.530,8.677,36.437,37.520,35.291,29.050
0.218,41.612,56.852,36.071,8.541,36.011,37.229,35.407,28.725
0.120,41.439,56.685,36.517,8.257,36.408,36.973,35.534,28.484
0.220,41.435,56.321,36.061,8.603,36.466,37.391,35.606,29.061
0.237,41.537,56.562,36.483,8.178,36.448,37.414,35.637,29.011
0.152,41.905,56.534,36.921,8.369,36.010,37.354,35.284,28.907
0.204,41.508,56.177,35.827,8.654,36.324,37.048,35.439,28.932
0.212,41.709,56.960,36.779,8.252,36.288,37.450,35.290,29.284
0.153,41.892,56.316,36.709,8.421,36.338,37.358,35.326,28.639
0.164,41.662,56.549,36.776,8.018,36.586,37.335,35.550,28.864
0.260,41.510,56.751,36.456,8.447,36.177,37.608,35.457,28.885
0.322,42.103,56.474,36.538,8.483,36.556,37.222,35.200,29.014
0.159,41.333,56.180,36.227,8.563,36.208,37.380,36.042,29.247
0.325,41.610,56.683,36.347,8.426,36.383,37.777,35.508,29.169
0.163,41.826,56.783,36.718,8.566,36.475,37.222,35.742,29.037
0.192,41.859,56.447,36.507,8.395,36.170,37.299,36.112,29.031
0.189,41.364,56.539,36.575,8.447,36.161,37.561,35.108,29.000
0.217,41.902,56.054,36.578,8.402,36.354,37.212,35.324,29.148
0.204,41.646,56.801,36.229,8.509,36.107,37.221,35.231,29.159
0.229,41.895,56.761,36.422,8.318,36.076,37.629,35.509,28.563
0.155,41.552,56.920,36.583,8.459,36.223,37.598,34.918,28.706
0.221,41.217,56.476,36.680,8.545,36.192,37.704,35.672,28.946
0.155,41.697,56.279,36.606,8.643,36.195,37.593,35.660,28.642
0.148,41.563,57.163,36.358,8.444,36.147,37.408,35.338,28.942
0.193,41.306,57.071,36.621,8.337,36.251,37.351,35.654,29.536
0.215,41.542,56.821,36.073,8.641,36.439,37.105,35.553,29.441
0.184,41.762,57.015,36.676,8.412,36.204,37.364,35.484,28.511
0.178,41.932,56.770,36.431,8.587,36.329,37.423,35.657,29.225
0.150,41.393,56.751,36.613,8.499,36.315,36.881,35.401,29.001
0.229,41.779,56.758,36.636,8.515,36.215,37.291,35.231,29.041
0.196,41.601,56.448,36.620,8.572,36.196,37.860,35.614,29.161
0.219,42.227,56.193,36.490,8.514,36.209,37.431,35.454,28.577
0.104,41.596,56.649,36.770,8.388,35.974,37.099,35.488,28.864
0.158,41.310,56.556,36.739,8.284,36.135,37.297,35.618,29.052
0.143,41.357,56.366,36.983,8.319,36.208,37.519,35.531,28.891
0.203,41.062,56.549,36.834,8.326,36.238,37.194,35.719,28.637
0.137,41.444,56.830,36.790,8.418,35.879,37.485,35.417,29.194
0.202,41.897,56.930,36.674,8.648,36.226,37.723,35.593,28.829
0.172,41.643,56.465,36.457,8.453,36.092,37.330,35.352,28.898
0.203,41.412,56.985,36.667,8.614,36.226,37.981,35.927,28.982
0.169,41.754,56.385,36.471,8.367,36.133,36.797,35.321,28.852
0.205,41.590,56.687,37.110,8.344,36.123,37.519,35.677,28.900
0.124,41.504,56.440,36.937,8.339,36.473,37.639,35.582,29.002
0.180,41.595,56.705,37.361,8.637,36.371,36.914,35.586,29.201
0.164,41.623,56.577,36.695,8.389,35.958,37.120,35.247,28.931
0.192,41.388,56.064,36.216,8.331,36.394,37.638,35.249,28.772
0.219,41.256,56.754,36.494,8.465,36.674,36.986,35.407,28.716
0.282,41.628,56.086,36.361,8.380,36.385,37.248,35.944,28.974
0.206,42.007,56.729,36.612,8.300,36.496,37.017,35.398,29.199
