CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.154,38.239,55.809,34.198,7.126,31.029,35.530,31.529,27.988
0.121,38.364,54.684,33.707,7.063,30.691,35.631,31.029,28.204
0.140,38.119,54.845,33.610,7.045,31.290,35.774,31.178,28.612
0.174,38.579,55.402,33.886,6.865,31.191,35.632,31.348,28.171
0.139,38.038,55.438,33.488,7.039,31.486,35.304,31.279,27.935
0.157,38.019,54.907,34.313,6.849,30.988,35.681,31.518,28.427
0.151,37.923,55.283,33.501,7.089,31.391,35.385,31.120,28.060
0.143,37.888,55.663,33.899,7.034,31.288,35.563,31.301,27.797
0.209,38.088,55.606,33.509,6.896,31.008,35.321,31.279,27.814
0.169,38.072,55.303,34.040,6.987,30.995,35.430,31.302,28.162
0.175,37.848,55.585,33.788,7.055,31.224,35.246,31.603,28.273
0.167,38.174,55.500,33.876,6.832,31.395,35.465,30.957,28.045
0.119,38.249,55.250,33.903,6.928,31.119,35.351,31.133,28.259
0.163,38.066,55.115,34.199,6.891,31.425,35.249,31.311,28.094
0.252,37.278,55.906,34.138,7.076,31.069,35.458,31.461,28.018
0.237,37.785,55.407,33.626,6.780,31.587,35.804,31.450,28.186
0.141,37.887,54.994,34.110,7.047,31.400,35.913,30.922,27.704
0.188,37.656,55.168,33.991,6.927,31.165,35.925,31.218,28.537
0.138,37.752,55.613,34.104,6.926,31.289,35.711,31.283,28.066
0.147,38.046,55.026,33.893,6.875,31.367,35.956,31.483,27.829
0.065,38.473,55.102,34.236,6.981,30.852,35.479,31.303,28.141
0.215,37.963,55.548,33.406,6.914,31.339,35.325,31.334,28.125
0.117,38.198,55.582,33.707,7.129,31.567,35.852,31.279,27.981
0.098,38.055,55.305,33.614,6.911,31.004,35.704,31.234,27.789
0.146,37.852,54.957,33.872,7.010,31.012,35.373,31.477,28.108
0.133,38.119,55.247,34.098,7.051,31.315,35.221,30.733,27.947
0.137,37.786,55.278,33.924,7.164,31.205,35.662,31.310,28.205
0.163,37.871,55.521,34.000,7.105,31.846,35.555,31.249,28.471
0.161,37.878,55.545,33.989,6.838,31.225,35.427,31.313,28.065
0.158,38.343,55.453,33.915,7.125,31.194,35.256,31.314,27.985
0.148,38.136,54.910,34.079,7.181,31.074,35.957,31.641,28.064
0.194,37.860,55.116,33.912,6.975,31.232,35.390,31.312,28.315
0.162,37.970,55.647,33.817,6.993,30.826,35.460,31.182,27.856
0.128,37.911,54.916,33.782,6.914,31.250,35.759,31.356,28.331
0.160,38.686,54.795,34.060,6.927,30.946,35.932,31.184,28.439
0.158,38.331,55.705,33.855,7.124,31.350,35.446,31.496,28.665
0.187,37.633,55.475,33.685,7.020,30.844,35.567,30.798,28.392
0.142,38.104,55.794,33.897,6.975,30.989,35.752,31.204,28.364
0.219,38.346,55.809,33.908,6.990,31.002,35.466,31.430,28.223
0.191,37.952,55.478,33.669,7.059,31.049,35.364,31.341,27.995
0.163,37.820,55.593,34.276,6.925,31.377,35.668,31.592,27.828
0.120,37.520,55.407,33.869,7.196,30.782,35.911,31.166,28.188
0.072,38.206,54.905,33.993,6.912,30.927,35.257,31.519,28.320
0.127,37.911,55.991,33.710,7.002,30.962,35.491,31.341,27.928
0.130,37.967,54.908,33.875,7.112,30.946,35.498,31.241,28.373
0.152,38.328,55.630,34.134,7.084,30.987,36.073,31.294,28.312
0.143,37.647,55.499,33.836,6.991,31.370,35.452,31.336,28.306
0.129,38.269,54.884,34.264,7.010,30.627,35.337,31.118,28.033
0.141,38.009,54.851,33.738,6.972,30.990,35.651,30.841,27.904
0.155,38.147,55.415,33.825,6.926,31.164,35.604,31.099,27.610
0.122,37.582,55.684,34.535,7.114,30.983,35.707,31.186,27.933
0.077,38.178,55.350,33.691,6.941,31.397,36.000,31.300,27.976
0.143,37.645,55.447,33.592,7.017,31.062,35.372,31.640,28.257
0.145,37.734,54.864,34.005,6.849,31.081,35.392,31.328,28.047
0.122,37.882,54.856,33.652,6.998,31.062,35.637,31.282,27.933
0.204,38.121,55.446,33.557,6.908,30.967,35.446,31.187,27.846
0.092,38.482,55.463,34.022,6.992,31.069,35.235,31.676,28.270
0.155,38.433,55.000,34.161,7.132,30.753,35.741,31.395,28.094
0.132,38.271,55.298,34.140,7.074,31.207,35.648,31.007,28.220
0.104,37.972,55.109,34.143,7.204,30.589,35.809,31.119,28.038
0.201,37.845,55.497,33.845,6.895,31.430,35.939,31.141,27.948
0.124,38.573,55.757,33.919,6.967,31.043,35.352,31.451,28.273
0.164,37.875,55.732,34.302,6.807,31.193,35.185,30.712,28.442
0.163,38.078,54.896,33.817,6.905,31.500,35.568,31.351,27.428
0.189,37.894,54.868,34.098,6.918,31.533,35.160,30.711,28.403
0.184,38.035,55.106,33.692,7.008,31.269,35.582,31.107,28.117
0.087,38.097,55.385,34.095,6.865,30.982,35.656,31.167,27.953
0.153,37.741,55.417,33.961,6.780,31.025,35.440,31.425,28.231
0.118,37.918,55.308,34.005,7.137,31.001,35.899,31.537,28.021
0.157,37.797,55.431,34.234,6.674,31.112,35.680,30.596,28.183
0.099,38.002,55.497,33.705,7.030,30.874,35.513,31.161,28.397
0.163,37.937,55.862,34.025,6.914,31.414,35.505,31.289,27.949
0.153,38.011,55.399,34.073,7.050,30.955,35.747,31.298,28.368
0.216,37.929,55.467,34.098,6.766,31.223,35.203,31.252,28.255
0.143,37.987,55.614,34.101,7.171,31.243,35.915,31.684,27.860
0.185,37.920,55.085,34.337,6.947,31.457,35.174,31.550,28.184
0.145,38.434,55.609,34.284,7.025,31.409,35.558,31.399,28.224
0.170,37.924,55.301,33.810,7.044,31.127,35.387,31.396,27.918
0.166,37.747,55.235,33.348,6.889,31.009,35.459,31.241,28.380
0.066,38.111,55.141,33.963,6.795,31.074,35.357,31.238,28.034
0.183,37.505,55.212,33.972,7.092,30.996,35.385,31.241,28.546
0.196,38.005,55.682,34.135,6.979,30.941,35.644,31.390,28.032
0.190,38.207,55.883,33.556,6.960,30.884,35.761,31.352,28.475
0.161,37.857,55.075,33.755,6.838,31.137,35.432,31.354,27.960
0.079,38.211,55.826,33.792,6.776,31.367,36.208,31.502,28.366
0.186,37.791,55.354,34.124,7.007,31.117,35.601,31.160,28.020
0.183,38.114,55.014,33.808,6.761,31.004,35.610,30.889,28.358
0.192,38.206,55.183,33.832,6.924,31.205,35.699,31.713,28.108
0.150,37.774,55.152,33.740,7.241,31.341,35.566,31.596,28.278
0.151,37.889,55.129,33.930,7.011,31.069,35.961,31.635,27.946
0.139,37.754,54.962,33.596,6.956,31.091,35.665,30.998,27.898
0.128,37.850,55.753,33.523,7.019,31.221,35.846,31.340,27.941
0.121,38.003,55.543,34.251,6.905,31.555,35.903,31.029,28.064
0.225,37.903,55.148,33.611,7.200,31.798,35.951,31.321,28.072
0.132,38.178,54.952,33.823,6.878,31.419,35.880,31.249,27.976
0.118,38.099,55.245,33.751,7.042,31.100,35.741,31.094,27.900
