CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.163,56.865,87.229,63.968,25.436,64.935,69.795,68.805,63.999
0.251,57.039,86.639,63.485,25.637,64.401,69.492,68.427,63.713
0.227,56.154,86.952,63.600,25.717,65.019,69.036,68.551,64.165
0.148,56.661,86.601,63.726,25.399,65.368,69.132,68.167,64.102
0.240,56.527,86.801,63.505,25.698,64.541,69.018,68.561,63.795
0.295,56.738,86.410,63.616,25.787,65.073,69.321,69.279,63.669
0.196,56.407,87.292,63.771,25.688,64.734,69.164,69.547,63.987
0.175,56.039,86.824,63.394,25.539,64.660,68.923,68.650,63.961
0.263,56.388,86.072,63.207,25.573,64.834,69.027,68.727,63.884
0.252,56.733,87.307,63.472,25.637,64.599,69.130,68.280,63.616
0.130,56.582,86.688,63.101,25.449,65.554,69.065,69.040,63.923
0.241,56.380,87.108,62.808,25.604,65.317,69.494,68.870,63.588
0.186,56.875,87.745,62.403,25.576,64.169,69.167,68.655,63.179
0.229,57.146,86.876,63.248,25.798,64.517,69.067,68.720,64.316
0.232,56.632,87.029,63.005,25.404,64.151,69.788,68.907,64.538
0.247,56.020,87.544,62.958,25.657,64.503,69.408,68.639,64.176
0.232,56.362,87.553,63.217,25.660,64.441,69.317,69.015,63.849
0.188,56.904,86.978,63.421,25.594,64.710,69.438,69.481,64.400
0.306,57.128,86.108,64.443,25.350,65.456,69.631,68.639,63.453
0.188,57.101,87.289,62.637,26.052,64.476,68.687,68.534,64.350
0.292,56.809,86.074,63.532,25.390,64.306,68.736,68.395,63.727
0.105,56.717,87.309,63.405,25.821,64.554,68.772,68.149,63.738
0.173,56.385,85.495,63.072,25.347,65.102,69.817,68.899,64.288
0.192,56.434,86.876,63.627,25.356,65.108,69.249,69.018,63.560
0.208,56.920,87.045,63.126,25.403,65.040,69.313,68.905,63.243
0.256,57.006,86.606,63.108,25.459,65.084,68.950,68.761,63.955
0.310,56.943,86.878,63.771,25.560,64.969,69.238,69.388,64.305
0.252,56.847,86.849,63.303,25.796,64.986,68.994,67.979,64.511
0.222,56.916,86.593,63.767,24.955,64.934,68.772,68.270,64.307
0.212,56.825,86.754,62.844,25.572,64.778,69.142,68.114,63.415
0.175,56.784,87.562,63.134,25.621,64.180,68.761,68.470,63.878
0.245,57.343,87.122,63.353,25.823,64.759,68.653,68.487,63.931
0.285,56.313,87.509,63.698,25.612,65.117,69.052,68.309,63.192
0.218,56.909,86.225,63.047,25.692,64.536,69.685,69.074,63.903
0.215,56.852,87.035,63.271,25.690,64.655,68.754,68.772,64.172
0.241,56.242,87.119,63.439,25.666,64.950,69.303,68.616,64.196
0.262,56.385,87.164,62.853,25.814,64.688,69.299,68.629,64.107
0.193,57.611,87.225,63.258,25.294,65.377,69.087,68.327,63.826
0.233,56.619,86.960,62.957,25.306,65.137,69.166,68.389,64.102
0.206,57.327,87.393,63.104,25.574,64.307,68.879,68.819,63.583
0.284,56.394,86.212,63.057,25.232,64.940,68.725,68.294,63.860
0.220,56.894,87.239,63.559,25.596,64.725,69.166,68.332,64.327
0.166,56.712,86.954,63.602,25.153,64.632,68.476,68.490,64.479
0.261,57.237,86.991,63.427,25.455,65.337,69.553,68.758,63.655
0.200,57.041,86.436,63.376,25.297,64.987,68.884,68.198,63.920
0.276,56.139,87.118,63.234,25.285,65.064,69.020,68.393,63.303
0.179,56.718,87.101,63.302,25.767,64.607,69.280,68.575,63.946
0.221,57.234,86.973,63.264,25.422,64.616,68.541,69.117,63.839
0.256,57.483,87.100,63.562,25.556,64.751,69.770,68.892,63.006
0.276,55.894,87.245,63.340,25.530,64.738,69.285,68.650,63.459
0.208,57.036,86.829,63.612,25.373,65.142,69.276,68.618,63.813
0.227,57.068,86.070,63.547,25.412,65.472,69.504,68.561,63.780
0.273,57.156,86.997,63.113,25.573,65.055,68.781,69.313,64.040
0.256,56.957,87.193,63.962,25.484,64.861,68.850,68.426,64.124
0.262,56.550,86.999,63.157,25.801,65.226,69.546,68.682,63.428
0.204,56.889,86.664,63.588,25.211,65.045,68.795,69.013,64.575
0.263,56.496,86.674,63.456,25.455,64.842,69.042,68.765,64.361
0.245,57.325,86.906,63.384,25.338,65.142,69.304,69.212,64.313
0.263,56.309,86.946,63.306,25.511,64.587,68.883,68.426,64.609
0.317,56.833,86.753,62.870,25.506,65.144,69.385,68.954,64.049
0.161,56.815,86.582,63.327,25.350,65.302,68.918,68.587,63.813
0.219,56.829,86.207,63.520,25.284,64.938,69.210,68.622,63.953
0.313,56.320,86.881,64.318,25.367,65.265,69.191,68.485,64.055
0.208,56.536,87.085,63.263,25.329,64.714,69.116,68.323,63.345
0.178,56.828,87.029,63.216,25.838,64.428,69.137,68.275,63.665
0.215,56.923,86.843,64.062,25.634,64.655,68.805,69.069,63.646
0.253,56.716,86.962,63.000,25.400,64.515,69.041,68.745,63.626
0.126,56.735,86.858,63.447,25.393,64.593,69.453,68.764,64.387
0.171,57.213,87.627,63.435,25.617,64.438,69.873,69.169,63.772
0.168,56.310,86.718,63.289,25.252,64.617,69.094,68.885,63.495
0.254,56.688,86.133,63.310,25.096,64.575,68.853,68.525,63.436
0.240,57.013,86.873,63.118,25.262,65.013,68.891,68.962,64.194
0.213,56.520,86.961,63.271,25.555,64.961,69.415,69.275,63.490
0.200,56.378,86.409,63.590,25.338,64.666,67.894,68.221,63.826
0.263,56.643,86.776,63.451,25.607,64.687,69.191,69.382,63.885
0.171,56.871,86.678,63.218,25.479,64.199,69.424,68.574,63.543
0.209,56.789,86.817,62.934,25.245,65.099,68.851,68.145,63.864
0.154,57.347,86.318,63.532,25.705,64.604,69.306,68.872,64.090
0.181,56.968,86.013,63.511,25.715,65.290,69.201,68.380,64.165
0.237,56.722,86.671,63.431,25.342,64.936,68.325,68.951,64.222
