CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.317,42.904,59.413,37.839,8.729,35.782,39.671,36.534,32.995
0.221,42.842,59.233,38.160,8.768,35.676,39.681,36.802,33.556
0.167,42.251,59.328,38.077,8.646,35.966,39.929,36.803,33.146
0.163,42.664,60.086,37.895,8.583,36.017,39.395,36.991,33.368
0.275,42.573,60.140,37.947,8.954,35.923,39.650,36.806,33.140
0.258,43.200,59.933,38.117,8.798,35.929,39.693,36.179,33.165
0.226,42.534,60.619,38.025,8.556,35.876,39.431,36.429,33.020
0.276,42.438,59.726,37.753,8.837,36.019,40.498,36.840,33.184
0.178,42.637,59.560,38.095,8.610,36.216,39.558,36.666,33.196
0.183,42.290,59.421,37.551,8.844,36.447,39.783,37.231,33.322
0.241,43.064,60.155,38.555,8.476,36.379,39.446,36.237,33.760
0.201,42.087,59.664,38.234,8.463,36.232,39.681,36.809,33.244
0.273,42.905,59.493,38.196,8.773,35.682,39.834,36.962,33.026
0.280,42.609,59.533,38.199,8.669,36.046,39.756,37.054,32.670
0.285,42.799,59.716,37.880,8.740,36.138,39.683,36.456,33.184
0.197,42.850,59.947,37.836,8.700,35.868,39.484,36.669,33.432
0.215,42.823,60.218,38.121,8.849,35.809,39.454,36.767,32.789
0.202,42.551,59.880,37.781,8.847,35.758,39.880,37.008,32.868
0.151,42.897,59.585,38.030,8.516,35.857,39.682,36.849,33.376
0.315,42.913,59.775,37.895,8.628,35.956,39.539,36.860,33.496
0.216,42.648,60.406,38.481,8.545,35.462,40.055,36.485,32.999
0.243,42.941,60.223,38.374,8.799,35.688,39.814,36.913,33.132
0.254,42.689,59.418,38.188,8.571,36.024,39.396,36.701,32.858
0.202,42.588,59.890,37.429,8.433,36.363,39.716,36.728,33.439
0.234,42.520,59.787,37.632,8.577,35.457,39.995,36.381,33.119
0.277,42.607,60.251,37.986,8.511,36.240,39.480,36.857,33.302
0.247,42.729,60.069,38.026,8.719,35.701,40.522,36.945,33.483
0.188,42.270,60.057,38.068,8.685,35.983,39.552,36.759,33.136
0.220,42.791,59.354,37.875,8.700,36.360,39.974,36.423,33.160
0.328,43.126,59.833,38.006,8.571,36.163,39.893,36.917,33.289
0.211,42.713,59.703,38.298,8.443,36.219,40.114,36.587,32.641
0.227,41.959,60.169,38.014,8.789,35.839,39.406,36.620,33.471
0.226,42.579,59.337,38.571,8.400,36.323,39.544,36.825,33.517
0.304,42.920,59.799,38.030,8.688,35.892,40.005,36.429,33.191
0.213,43.099,59.214,38.370,8.737,36.029,39.774,36.945,33.206
0.198,42.337,59.405,37.910,8.958,35.970,39.664,36.722,33.461
0.276,43.010,60.105,37.777,8.691,35.687,39.433,36.601,32.827
0.251,42.593,59.987,37.869,8.672,36.069,39.921,36.661,33.076
0.277,43.121,59.928,38.385,8.882,35.895,39.780,36.943,33.320
0.297,42.294,59.908,37.799,8.705,35.577,39.854,37.117,33.180
0.217,43.105,60.048,38.067,8.625,35.707,39.719,36.528,33.087
0.290,42.639,59.894,37.937,8.733,36.012,40.290,36.082,33.208
0.208,42.628,59.738,37.500,8.666,36.349,39.984,37.214,33.240
0.303,42.609,59.657,38.119,8.578,36.221,39.718,36.536,32.694
0.234,42.897,59.941,38.072,8.674,35.958,40.174,36.753,32.887
0.299,42.755,59.313,37.971,8.299,35.565,39.946,36.908,33.306
0.182,42.386,59.351,37.738,8.773,36.560,39.622,36.721,32.701
0.222,42.852,60.240,38.239,8.528,35.842,39.822,36.411,33.227
0.185,42.305,60.411,38.090,8.652,35.622,39.957,36.613,33.241
0.237,43.021,59.543,37.709,8.485,35.578,39.896,36.860,33.254
0.189,42.719,59.932,38.013,8.915,35.816,39.476,36.628,33.146
0.236,42.470,60.233,38.788,8.597,35.877,39.849,36.663,32.960
0.229,42.380,59.674,37.706,8.625,35.970,39.471,36.399,32.723
0.230,42.901,59.927,38.044,8.627,35.742,39.378,37.424,33.150
0.315,43.002,60.223,38.557,8.512,35.966,39.615,36.893,33.226
0.203,42.504,60.160,37.769,8.634,36.058,39.797,36.458,33.313
0.179,42.699,59.781,37.790,8.935,36.387,39.699,36.387,33.068
5.933,42.023,59.172,34.749,19.134,40.190,43.789,36.279,38.447
0.241,42.408,59.640,38.116,8.846,35.971,39.732,36.645,33.412
