CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.348,42.191,60.015,37.017,8.040,35.968,39.650,37.010,32.244
0.401,41.990,59.343,36.899,8.098,35.755,39.193,36.640,32.184
0.348,41.761,59.129,36.700,7.824,35.514,39.222,36.753,32.276
0.403,42.318,59.498,36.624,7.714,35.983,39.288,36.629,32.317
0.414,42.603,59.294,36.290,7.912,35.558,39.187,36.221,32.362
0.442,42.353,59.783,37.020,7.707,35.962,38.892,36.733,32.141
0.353,42.637,59.354,36.939,7.872,35.445,38.825,37.172,32.236
0.446,42.312,59.774,36.588,7.847,35.834,39.477,36.375,32.112
0.367,42.740,59.716,36.523,8.065,35.750,39.406,36.432,32.245
0.360,42.594,59.535,36.003,7.698,36.076,38.875,36.082,32.381
0.389,42.483,59.631,36.669,8.076,36.000,39.095,36.479,32.631
0.410,42.563,59.551,36.681,7.788,35.953,39.450,36.832,32.255
0.420,41.937,59.634,36.733,7.799,35.585,39.214,36.694,32.669
0.335,42.640,59.232,36.827,8.077,36.048,38.993,36.784,32.217
0.313,42.212,59.533,36.794,7.951,36.197,38.772,36.426,32.151
0.475,42.176,59.602,37.274,7.956,35.677,39.337,35.970,31.714
0.368,41.991,59.604,36.566,7.859,35.900,39.113,36.395,31.657
0.455,42.660,59.249,36.880,7.911,35.257,39.231,36.408,31.892
0.383,42.037,59.998,36.086,7.894,35.719,39.172,36.698,32.062
0.472,42.541,59.590,37.098,7.947,35.727,39.171,36.660,32.026
0.460,42.371,59.473,37.099,7.959,35.789,39.414,36.001,31.933
0.408,42.287,59.815,37.030,7.978,35.867,39.296,36.711,32.479
0.353,41.973,59.546,37.458,8.103,35.893,39.269,36.336,32.564
0.396,42.163,59.855,36.860,7.989,35.893,39.511,36.512,32.318
0.485,41.955,59.500,36.866,8.086,36.016,38.927,36.854,32.121
